n_year,nombre_estado,cve_ent,genero,pob_start_year,pob_mid_year
1992,Oaxaca,20,Total,3204089,3218151
1992,Puebla,21,Hombres,2185851,2205721
1992,Puebla,21,Mujeres,2266663,2288615
1992,Puebla,21,Total,4452514,4494336
1992,Querétaro,22,Hombres,569607,577573
1992,Querétaro,22,Mujeres,581046,589389
1992,Querétaro,22,Total,1150653,1166962
1992,Quintana Roo,23,Hombres,295548,304862
1992,Quintana Roo,23,Mujeres,274011,283211
1992,Quintana Roo,23,Total,569559,588073
1992,San Luis Potosí,24,Hombres,1058749,1066781
1992,San Luis Potosí,24,Mujeres,1072492,1080841
1992,San Luis Potosí,24,Total,2131241,2147622
1992,Sinaloa,25,Hombres,1171991,1181371
1992,Sinaloa,25,Mujeres,1155117,1164688
1992,Sinaloa,25,Total,2327108,2346059
1992,Sonora,26,Hombres,986069,997315
1992,Sonora,26,Mujeres,964734,976119
1992,Sonora,26,Total,1950803,1973434
1992,Tabasco,27,Hombres,813362,823802
1992,Tabasco,27,Mujeres,804253,815405
1992,Tabasco,27,Total,1617615,1639207
1992,Tamaulipas,28,Hombres,1194806,1206539
1992,Tamaulipas,28,Mujeres,1203144,1214911
1992,Tamaulipas,28,Total,2397950,2421450
1992,Tlaxcala,29,Hombres,409781,414790
1992,Tlaxcala,29,Mujeres,416161,421582
1992,Tlaxcala,29,Total,825942,836372
1992,Veracruz,30,Hombres,3263014,3282403
1992,Veracruz,30,Mujeres,3297497,3320501
1992,Veracruz,30,Total,6560511,6602904
1992,Yucatán,31,Hombres,733602,741598
1992,Yucatán,31,Mujeres,736795,744834
1992,Yucatán,31,Total,1470397,1486432
1992,Zacatecas,32,Hombres,662348,664441
1992,Zacatecas,32,Mujeres,681762,683946
1992,Zacatecas,32,Total,1344110,1348387
1993,Aguascalientes,01,Hombres,398464,404533
1993,Aguascalientes,01,Mujeres,412619,418809
1993,Aguascalientes,01,Total,811083,823342
1993,Baja California,02,Hombres,971425,991089
1993,Baja California,02,Mujeres,949894,968860
1993,Baja California,02,Total,1921319,1959949
1993,Baja California Sur,03,Hombres,180931,183401
1993,Baja California Sur,03,Mujeres,172539,175058
1993,Baja California Sur,03,Total,353470,358459
1993,Campeche,04,Hombres,304098,308560
1993,Campeche,04,Mujeres,297409,301950
1993,Campeche,04,Total,601507,610510
1993,Chiapas,07,Hombres,1750614,1764418
1993,Chiapas,07,Mujeres,1731004,1746362
1993,Chiapas,07,Total,3481618,3510780
1993,Chihuahua,08,Hombres,1342872,1357072
1993,Chihuahua,08,Mujeres,1339779,1354330
1993,Chihuahua,08,Total,2682651,2711402
1993,Ciudad de México,09,Hombres,4125664,4131554
1993,Ciudad de México,09,Mujeres,4426298,4433324
1993,Ciudad de México,09,Total,8551962,8564878
1993,Coahuila,05,Hombres,1062089,1069581
1993,Coahuila,05,Mujeres,1062509,1070550
1993,Coahuila,05,Total,2124598,2140131
1993,Colima,06,Hombres,234496,237101
1993,Colima,06,Mujeres,234541,237253
1993,Colima,06,Total,469037,474354
1993,Durango,10,Hombres,714936,717860
1993,Durango,10,Mujeres,722907,725740
1993,Durango,10,Total,1437843,1443600
1993,Estado de México,15,Hombres,5474345,5551492
1993,Estado de México,15,Mujeres,5561003,5642098
1993,Estado de México,15,Total,11035348,11193590
1993,Guanajuato,11,Hombres,2105059,2120999
1993,Guanajuato,11,Mujeres,2209225,2226393
1993,Guanajuato,11,Total,4314284,4347392
1993,Guerrero,12,Hombres,1408439,1419256
1993,Guerrero,12,Mujeres,1444893,1456009
1993,Guerrero,12,Total,2853332,2875265
1993,Hidalgo,13,Hombres,1015817,1025416
1993,Hidalgo,13,Mujeres,1032499,1042581
1993,Hidalgo,13,Total,2048316,2067997
1993,Jalisco,14,Hombres,2865905,2893063
1993,Jalisco,14,Mujeres,2991419,3017873
1993,Jalisco,14,Total,5857324,5910936
1993,Michoacán,16,Hombres,1887186,1898827
1993,Michoacán,16,Mujeres,1971352,1983512
1993,Michoacán,16,Total,3858538,3882339
1993,Morelos,17,Hombres,661796,672537
1993,Morelos,17,Mujeres,683302,694616
1993,Morelos,17,Total,1345098,1367153
1993,Nacional,00,Hombres,43834382,44226367
1993,Nacional,00,Mujeres,44727795,45138193
1993,Nacional,00,Total,88562177,89364560
1993,Nayarit,18,Hombres,443928,446741
1993,Nayarit,18,Mujeres,439768,442612
1993,Nayarit,18,Total,883696,889353
1993,Nuevo León,19,Hombres,1703614,1722879
1993,Nuevo León,19,Mujeres,1692623,1712084
1993,Nuevo León,19,Total,3396237,3434963
1993,Oaxaca,20,Hombres,1593666,1599672
1993,Oaxaca,20,Mujeres,1638432,1645441
1993,Oaxaca,20,Total,3232098,3245113
1993,Puebla,21,Hombres,2225538,2245217
1993,Puebla,21,Mujeres,2310513,2332249
1993,Puebla,21,Total,4536051,4577466
1993,Querétaro,22,Hombres,585487,593431
1993,Querétaro,22,Mujeres,597679,605989
1993,Querétaro,22,Total,1183166,1199420
1993,Quintana Roo,23,Hombres,314137,323631
1993,Quintana Roo,23,Mujeres,292354,301720
1993,Quintana Roo,23,Total,606491,625351
1993,San Luis Potosí,24,Hombres,1074768,1082662
1993,San Luis Potosí,24,Mujeres,1089135,1097296
1993,San Luis Potosí,24,Total,2163903,2179958
1993,Sinaloa,25,Hombres,1190699,1200016
1993,Sinaloa,25,Mujeres,1174211,1183690
1993,Sinaloa,25,Total,2364910,2383706
1993,Sonora,26,Hombres,1008507,1019848
1993,Sonora,26,Mujeres,987455,998896
1993,Sonora,26,Total,1995962,2018744
1993,Tabasco,27,Hombres,834189,844635
1993,Tabasco,27,Mujeres,826500,837645
1993,Tabasco,27,Total,1660689,1682280
1993,Tamaulipas,28,Hombres,1218215,1229892
1993,Tamaulipas,28,Mujeres,1226628,1238291
1993,Tamaulipas,28,Total,2444843,2468183
1993,Tlaxcala,29,Hombres,419743,424780
1993,Tlaxcala,29,Mujeres,426949,432400
1993,Tlaxcala,29,Total,846692,857180
1993,Veracruz,30,Hombres,3301737,3320487
1993,Veracruz,30,Mujeres,3343454,3365860
1993,Veracruz,30,Total,6645191,6686347
1993,Yucatán,31,Hombres,749533,757340
1993,Yucatán,31,Mujeres,752826,760656
1993,Yucatán,31,Total,1502359,1517996
1993,Zacatecas,32,Hombres,666485,668377
1993,Zacatecas,32,Mujeres,686076,688046
1993,Zacatecas,32,Total,1352561,1356423
1994,Aguascalientes,01,Hombres,410552,416608
1994,Aguascalientes,01,Mujeres,424945,431143
1994,Aguascalientes,01,Total,835497,847751
1994,Baja California,02,Hombres,1010714,1030646
1994,Baja California,02,Mujeres,987775,1007046
1994,Baja California,02,Total,1998489,2037692
1994,Baja California Sur,03,Hombres,185811,188280
1994,Baja California Sur,03,Mujeres,177532,180065
1994,Baja California Sur,03,Total,363343,368345
1994,Campeche,04,Hombres,312967,317380
1994,Campeche,04,Mujeres,306443,310970
1994,Campeche,04,Total,619410,628350
1994,Chiapas,07,Hombres,1778167,1791716
1994,Chiapas,07,Mujeres,1761669,1776942
1994,Chiapas,07,Total,3539836,3568658
1994,Chihuahua,08,Hombres,1371217,1385225
1994,Chihuahua,08,Mujeres,1368822,1383264
1994,Chihuahua,08,Total,2740039,2768489
1994,Ciudad de México,09,Hombres,4137388,4142184
1994,Ciudad de México,09,Mujeres,4440296,4446376
1994,Ciudad de México,09,Total,8577684,8588560
1994,Coahuila,05,Hombres,1077019,1084260
1994,Coahuila,05,Mujeres,1078542,1086425
1994,Coahuila,05,Total,2155561,2170685
1994,Colima,06,Hombres,239656,242204
1994,Colima,06,Mujeres,239910,242590
1994,Colima,06,Total,479566,484794
1994,Durango,10,Hombres,720732,723324
1994,Durango,10,Mujeres,728517,731058
1994,Durango,10,Total,1449249,1454382
1994,Estado de México,15,Hombres,5628577,5705927
1994,Estado de México,15,Mujeres,5723137,5804911
1994,Estado de México,15,Total,11351714,11510838
1994,Guanajuato,11,Hombres,2136885,2152311
1994,Guanajuato,11,Mujeres,2243509,2260294
1994,Guanajuato,11,Total,4380394,4412605
1994,Guerrero,12,Hombres,1430026,1440626
1994,Guerrero,12,Mujeres,1467068,1478062
1994,Guerrero,12,Total,2897094,2918688
1994,Hidalgo,13,Hombres,1034955,1044344
1994,Hidalgo,13,Mujeres,1052623,1062584
1994,Hidalgo,13,Total,2087578,2106928
1994,Jalisco,14,Hombres,2920176,2946622
1994,Jalisco,14,Mujeres,3044277,3070154
1994,Jalisco,14,Total,5964453,6016776
1994,Michoacán,16,Hombres,1910413,1921463
1994,Michoacán,16,Mujeres,1995611,2007282
1994,Michoacán,16,Total,3906024,3928745
1994,Morelos,17,Hombres,683227,693971
1994,Morelos,17,Mujeres,705879,717257
1994,Morelos,17,Total,1389106,1411228
1994,Nacional,00,Hombres,44616649,45000843
1994,Nacional,00,Mujeres,45546899,45952662
1994,Nacional,00,Total,90163548,90953505
1994,Nayarit,18,Hombres,449507,452176
1994,Nayarit,18,Mujeres,445404,448105
1994,Nayarit,18,Total,894911,900281
1994,Nuevo León,19,Hombres,1742094,1761358
1994,Nuevo León,19,Mujeres,1731489,1751048
1994,Nuevo León,19,Total,3473583,3512406
1994,Oaxaca,20,Hombres,1605627,1611236
1994,Oaxaca,20,Mujeres,1652393,1659090
1994,Oaxaca,20,Total,3258020,3270326
1994,Puebla,21,Hombres,2264831,2283910
1994,Puebla,21,Mujeres,2353932,2375263
1994,Puebla,21,Total,4618763,4659173
1994,Querétaro,22,Hombres,601321,609217
1994,Querétaro,22,Mujeres,614244,622572
1994,Querétaro,22,Total,1215565,1231789
1994,Quintana Roo,23,Hombres,333071,342671
1994,Quintana Roo,23,Mujeres,311035,320540
1994,Quintana Roo,23,Total,644106,663211
1994,San Luis Potosí,24,Hombres,1090502,1098065
1994,San Luis Potosí,24,Mujeres,1105403,1113317
1994,San Luis Potosí,24,Total,2195905,2211382
1994,Sinaloa,25,Hombres,1209280,1218318
1994,Sinaloa,25,Mujeres,1193109,1202388
1994,Sinaloa,25,Total,2402389,2420706
1994,Sonora,26,Hombres,1031127,1042300
1994,Sonora,26,Mujeres,1010293,1021661
1994,Sonora,26,Total,2041420,2063961
1994,Tabasco,27,Hombres,855026,865318
1994,Tabasco,27,Mujeres,848736,859832
1994,Tabasco,27,Total,1703762,1725150
1994,Tamaulipas,28,Hombres,1241514,1252935
1994,Tamaulipas,28,Mujeres,1249903,1261400
1994,Tamaulipas,28,Total,2491417,2514335
1994,Tlaxcala,29,Hombres,429768,434774
1994,Tlaxcala,29,Mujeres,437801,443263
1994,Tlaxcala,29,Total,867569,878037
1994,Veracruz,30,Hombres,3339192,3356877
1994,Veracruz,30,Mujeres,3388211,3409879
1994,Veracruz,30,Total,6727403,6766756
1994,Yucatán,31,Hombres,765096,772715
1994,Yucatán,31,Mujeres,768437,776146
1994,Yucatán,31,Total,1533533,1548861
1994,Zacatecas,32,Hombres,670211,671882
1994,Zacatecas,32,Mujeres,689954,691735
1994,Zacatecas,32,Total,1360165,1363617
1995,Aguascalientes,01,Hombres,422610,428411
1995,Aguascalientes,01,Mujeres,437290,443316
1995,Aguascalientes,01,Total,859900,871727
1995,Baja California,02,Hombres,1050524,1070105
1995,Baja California,02,Mujeres,1026264,1045041
1995,Baja California,02,Total,2076788,2115146
1995,Baja California Sur,03,Hombres,190697,193233
1995,Baja California Sur,03,Mujeres,182546,185094
1995,Baja California Sur,03,Total,373243,378327
1995,Campeche,04,Hombres,321748,325870
1995,Campeche,04,Mujeres,315448,319727
1995,Campeche,04,Total,637196,645597
1995,Chiapas,07,Hombres,1805210,1819205
1995,Chiapas,07,Mujeres,1792174,1807854
1995,Chiapas,07,Total,3597384,3627059
1995,Chihuahua,08,Hombres,1399180,1412529
1995,Chihuahua,08,Mujeres,1397648,1411282
1995,Chihuahua,08,Total,2796828,2823811
1995,Ciudad de México,09,Hombres,4146928,4150642
1995,Ciudad de México,09,Mujeres,4452405,4457301
1995,Ciudad de México,09,Total,8599333,8607943
1995,Coahuila,05,Hombres,1091454,1098538
1995,Coahuila,05,Mujeres,1094258,1101859
1995,Coahuila,05,Total,2185712,2200397
1995,Colima,06,Hombres,244700,247216
1995,Colima,06,Mujeres,245221,247863
1995,Colima,06,Total,489921,495079
1995,Durango,10,Hombres,725865,727908
1995,Durango,10,Mujeres,733549,735603
1995,Durango,10,Total,1459414,1463511
1995,Estado de México,15,Hombres,5783224,5859221
1995,Estado de México,15,Mujeres,5886634,5967583
1995,Estado de México,15,Total,11669858,11826804
1995,Guanajuato,11,Hombres,2167686,2182755
1995,Guanajuato,11,Mujeres,2277027,2293809
1995,Guanajuato,11,Total,4444713,4476564
1995,Guerrero,12,Hombres,1451177,1461528
1995,Guerrero,12,Mujeres,1489009,1500131
1995,Guerrero,12,Total,2940186,2961659
1995,Hidalgo,13,Hombres,1053677,1062749
1995,Hidalgo,13,Mujeres,1072492,1082422
1995,Hidalgo,13,Total,2126169,2145171
1995,Jalisco,14,Hombres,2973020,2997883
1995,Jalisco,14,Mujeres,3095984,3120243
1995,Jalisco,14,Total,6069004,6118126
1995,Michoacán,16,Hombres,1932469,1942256
1995,Michoacán,16,Mujeres,2018903,2029700
1995,Michoacán,16,Total,3951372,3971956
1995,Morelos,17,Hombres,704659,714468
1995,Morelos,17,Mujeres,728575,739191
1995,Morelos,17,Total,1433234,1453659
1995,Nacional,00,Hombres,45383409,45753998
1995,Nacional,00,Mujeres,46356791,46752746
1995,Nacional,00,Total,91740200,92506744
1995,Nayarit,18,Hombres,454799,457178
1995,Nayarit,18,Mujeres,450764,453233
1995,Nayarit,18,Total,905563,910411
1995,Nuevo León,19,Hombres,1780575,1799240
1995,Nuevo León,19,Mujeres,1770559,1789375
1995,Nuevo León,19,Total,3551134,3588615
1995,Oaxaca,20,Hombres,1616796,1623209
1995,Oaxaca,20,Mujeres,1665736,1673686
1995,Oaxaca,20,Total,3282532,3296895
1995,Puebla,21,Hombres,2302940,2322467
1995,Puebla,21,Mujeres,2396548,2418745
1995,Puebla,21,Total,4699488,4741212
1995,Querétaro,22,Hombres,617057,625095
1995,Querétaro,22,Mujeres,630841,639418
1995,Querétaro,22,Total,1247898,1264513
1995,Quintana Roo,23,Hombres,352219,361923
1995,Quintana Roo,23,Mujeres,330001,339557
1995,Quintana Roo,23,Total,682220,701480
1995,San Luis Potosí,24,Hombres,1105576,1112520
1995,San Luis Potosí,24,Mujeres,1121181,1128795
1995,San Luis Potosí,24,Total,2226757,2241315
1995,Sinaloa,25,Hombres,1227303,1235743
1995,Sinaloa,25,Mujeres,1211613,1220298
1995,Sinaloa,25,Total,2438916,2456041
1995,Sonora,26,Hombres,1053419,1063908
1995,Sonora,26,Mujeres,1032980,1043625
1995,Sonora,26,Total,2086399,2107533
1995,Tabasco,27,Hombres,875566,885572
1995,Tabasco,27,Mujeres,870874,881752
1995,Tabasco,27,Total,1746440,1767324
1995,Tamaulipas,28,Hombres,1264309,1275729
1995,Tamaulipas,28,Mujeres,1272837,1284346
1995,Tamaulipas,28,Total,2537146,2560075
1995,Tlaxcala,29,Hombres,439733,444689
1995,Tlaxcala,29,Mujeres,448674,454147
1995,Tlaxcala,29,Total,888407,898836
1995,Veracruz,30,Hombres,3374506,3389643
1995,Veracruz,30,Mujeres,3431493,3451357
1995,Veracruz,30,Total,6805999,6841000
1995,Yucatán,31,Hombres,780284,787659
1995,Yucatán,31,Mujeres,783808,791238
1995,Yucatán,31,Total,1564092,1578897
1995,Zacatecas,32,Hombres,673499,674906
1995,Zacatecas,32,Mujeres,693455,695155
1995,Zacatecas,32,Total,1366954,1370061
1996,Aguascalientes,01,Hombres,434165,438720
1996,Aguascalientes,01,Mujeres,449287,454583
1996,Aguascalientes,01,Total,883452,893303
1996,Baja California,02,Hombres,1089627,1110076
1996,Baja California,02,Mujeres,1063765,1082021
1996,Baja California,02,Total,2153392,2192097
1996,Baja California Sur,03,Hombres,195713,198879
1996,Baja California Sur,03,Mujeres,187591,190174
1996,Baja California Sur,03,Total,383304,389053
1996,Campeche,04,Hombres,329946,332844
1996,Campeche,04,Mujeres,323955,326915
1996,Campeche,04,Total,653901,659759
1996,Chiapas,07,Hombres,1833142,1851574
1996,Chiapas,07,Mujeres,1823481,1842929
1996,Chiapas,07,Total,3656623,3694503
1996,Chihuahua,08,Hombres,1425823,1441177
1996,Chihuahua,08,Mujeres,1424865,1438226
1996,Chihuahua,08,Total,2850688,2879403
1996,Ciudad de México,09,Hombres,4154316,4162107
1996,Ciudad de México,09,Mujeres,4462140,4469174
1996,Ciudad de México,09,Total,8616456,8631281
1996,Coahuila,05,Hombres,1105573,1113822
1996,Coahuila,05,Mujeres,1109407,1116593
1996,Coahuila,05,Total,2214980,2230415
1996,Colima,06,Hombres,249675,252489
1996,Colima,06,Mujeres,250460,253298
1996,Colima,06,Total,500135,505787
1996,Durango,10,Hombres,729900,730408
1996,Durango,10,Mujeres,737609,738927
1996,Durango,10,Total,1467509,1469335
1996,Estado de México,15,Hombres,5935153,6009685
1996,Estado de México,15,Mujeres,6048480,6128172
1996,Estado de México,15,Total,11983633,12137857
1996,Guanajuato,11,Hombres,2197768,2211097
1996,Guanajuato,11,Mujeres,2310541,2328114
1996,Guanajuato,11,Total,4508309,4539211
1996,Guerrero,12,Hombres,1471833,1480404
1996,Guerrero,12,Mujeres,1511198,1522713
1996,Guerrero,12,Total,2983031,3003117
1996,Hidalgo,13,Hombres,1071774,1078426
1996,Hidalgo,13,Mujeres,1092297,1102139
1996,Hidalgo,13,Total,2164071,2180565
1996,Jalisco,14,Hombres,3022701,3040932
1996,Jalisco,14,Mujeres,3144448,3162112
1996,Jalisco,14,Total,6167149,6203044
1996,Michoacán,16,Hombres,1951995,1956269
1996,Michoacán,16,Mujeres,2040447,2048589
1996,Michoacán,16,Total,3992442,4004858
1996,Morelos,17,Hombres,724223,730135
1996,Morelos,17,Mujeres,749747,757143
1996,Morelos,17,Total,1473970,1487278
1996,Nacional,00,Hombres,46122950,46474031
1996,Nacional,00,Mujeres,47147031,47531607
1996,Nacional,00,Total,93269981,94005638
1996,Nayarit,18,Hombres,459503,460902
1996,Nayarit,18,Mujeres,455649,457321
1996,Nayarit,18,Total,915152,918223
1996,Nuevo León,19,Hombres,1817854,1835393
1996,Nuevo León,19,Mujeres,1808139,1824205
1996,Nuevo León,19,Total,3625993,3659598
1996,Oaxaca,20,Hombres,1629577,1640109
1996,Oaxaca,20,Mujeres,1681588,1696262
1996,Oaxaca,20,Total,3311165,3336371
1996,Puebla,21,Hombres,2341942,2365829
1996,Puebla,21,Mujeres,2440894,2468532
1996,Puebla,21,Total,4782836,4834361
1996,Querétaro,22,Hombres,633078,641223
1996,Querétaro,22,Mujeres,647941,657654
1996,Querétaro,22,Total,1281019,1298877
1996,Quintana Roo,23,Hombres,371573,382077
1996,Quintana Roo,23,Mujeres,349050,358597
1996,Quintana Roo,23,Total,720623,740674
1996,San Luis Potosí,24,Hombres,1119414,1124874
1996,San Luis Potosí,24,Mujeres,1136355,1143689
1996,San Luis Potosí,24,Total,2255769,2268563
1996,Sinaloa,25,Hombres,1244138,1251602
1996,Sinaloa,25,Mujeres,1228929,1236059
1996,Sinaloa,25,Total,2473067,2487661
1996,Sonora,26,Hombres,1074347,1083041
1996,Sonora,26,Mujeres,1054210,1062084
1996,Sonora,26,Total,2128557,2145125
1996,Tabasco,27,Hombres,895528,904019
1996,Tabasco,27,Mujeres,892578,901703
1996,Tabasco,27,Total,1788106,1805722
1996,Tamaulipas,28,Hombres,1287099,1300531
1996,Tamaulipas,28,Mujeres,1295813,1308889
1996,Tamaulipas,28,Total,2582912,2609420
1996,Tlaxcala,29,Hombres,449603,454337
1996,Tlaxcala,29,Mujeres,459570,464660
1996,Tlaxcala,29,Total,909173,918997
1996,Veracruz,30,Hombres,3404730,3413422
1996,Veracruz,30,Mujeres,3471171,3486864
1996,Veracruz,30,Total,6875901,6900286
1996,Yucatán,31,Hombres,794979,801134
1996,Yucatán,31,Mujeres,798628,804839
1996,Yucatán,31,Total,1593607,1605973
1996,Zacatecas,32,Hombres,676258,676494
1996,Zacatecas,32,Mujeres,696798,698427
1996,Zacatecas,32,Total,1373056,1374921
1997,Aguascalientes,01,Hombres,443220,447511
1997,Aguascalientes,01,Mujeres,459826,465002
1997,Aguascalientes,01,Total,903046,912513
1997,Baja California,02,Hombres,1130473,1150708
1997,Baja California,02,Mujeres,1100222,1118507
1997,Baja California,02,Total,2230695,2269215
1997,Baja California Sur,03,Hombres,201995,205112
1997,Baja California Sur,03,Mujeres,192707,195289
1997,Baja California Sur,03,Total,394702,400401
1997,Campeche,04,Hombres,335693,338408
1997,Campeche,04,Mujeres,329828,332680
1997,Campeche,04,Total,665521,671088
1997,Chiapas,07,Hombres,1869963,1888093
1997,Chiapas,07,Mujeres,1862323,1881922
1997,Chiapas,07,Total,3732286,3770015
1997,Chihuahua,08,Hombres,1456478,1471185
1997,Chihuahua,08,Mujeres,1451532,1464548
1997,Chihuahua,08,Total,2908010,2935733
1997,Ciudad de México,09,Hombres,4169846,4175406
1997,Ciudad de México,09,Mujeres,4476156,4481710
1997,Ciudad de México,09,Total,8646002,8657116
1997,Coahuila,05,Hombres,1122011,1129657
1997,Coahuila,05,Mujeres,1123728,1130548
1997,Coahuila,05,Total,2245739,2260205
1997,Colima,06,Hombres,255252,257898
1997,Colima,06,Mujeres,256091,258830
1997,Colima,06,Total,511343,516728
1997,Durango,10,Hombres,730863,730865
1997,Durango,10,Mujeres,740195,741222
1997,Durango,10,Total,1471058,1472087
1997,Estado de México,15,Hombres,6084154,6157236
1997,Estado de México,15,Mujeres,6207812,6287710
1997,Estado de México,15,Total,12291966,12444946
1997,Guanajuato,11,Hombres,2224383,2236634
1997,Guanajuato,11,Mujeres,2345634,2362752
1997,Guanajuato,11,Total,4570017,4599386
1997,Guerrero,12,Hombres,1488919,1496781
1997,Guerrero,12,Mujeres,1534173,1545399
1997,Guerrero,12,Total,3023092,3042180
1997,Hidalgo,13,Hombres,1085026,1090761
1997,Hidalgo,13,Mujeres,1111926,1121222
1997,Hidalgo,13,Total,2196952,2211983
1997,Jalisco,14,Hombres,3059110,3075755
1997,Jalisco,14,Mujeres,3179727,3196451
1997,Jalisco,14,Total,6238837,6272206
1997,Michoacán,16,Hombres,1960497,1963372
1997,Michoacán,16,Mujeres,2056678,2063931
1997,Michoacán,16,Total,4017175,4027303
1997,Morelos,17,Hombres,736000,741132
1997,Morelos,17,Mujeres,764488,771352
1997,Morelos,17,Total,1500488,1512484
1997,Nacional,00,Hombres,46823446,47150749
1997,Nacional,00,Mujeres,47914537,48287270
1997,Nacional,00,Total,94737983,95438019
1997,Nayarit,18,Hombres,462259,463326
1997,Nayarit,18,Mujeres,458946,460412
1997,Nayarit,18,Total,921205,923738
1997,Nuevo León,19,Hombres,1852876,1869263
1997,Nuevo León,19,Mujeres,1840226,1855578
