cve_concatenada,sequia,racha,full_date_start_racha,full_date_end_racha,racha_dias
26011,D4,4,2021-05-15,2021-06-30,46 days
26011,Sin sequia,31,2014-11-15,2016-02-15,457 days
26012,D0,9,2013-01-31,2013-09-30,242 days
26012,D1,10,2023-01-15,2023-06-15,151 days
26012,D2,13,2020-10-31,2021-04-30,181 days
26012,D3,7,2018-02-28,2018-05-31,92 days
26012,D4,8,2024-01-15,2024-04-30,106 days
26012,Sin sequia,22,2003-10-31,2005-08-31,670 days
26013,D0,8,2009-01-31,2009-08-31,212 days
26013,D1,8,2012-11-30,2013-06-30,212 days
26013,D2,8,2017-11-30,2018-03-15,105 days
26013,D3,16,2020-11-30,2021-07-15,227 days
26013,D4,2,2006-05-31,2006-06-30,30 days
26013,Sin sequia,18,2004-04-30,2005-09-30,518 days
26014,D0,6,2008-02-29,2008-07-31,153 days
26014,D1,6,2012-03-31,2012-08-31,153 days
26014,D2,14,2021-01-31,2021-08-15,196 days
26014,D3,5,2011-03-31,2011-07-31,122 days
26014,D4,3,2024-02-15,2024-03-15,29 days
26014,Sin sequia,19,2004-03-31,2005-09-30,548 days
26015,D0,7,2009-02-28,2009-08-31,184 days
26015,D1,15,2011-12-31,2013-02-28,425 days
26015,D2,25,2021-08-15,2022-08-15,365 days
26015,D3,19,2020-10-31,2021-07-31,273 days
26015,D4,2,2011-06-30,2011-07-31,31 days
26015,Sin sequia,23,2019-08-15,2020-07-15,335 days
26016,D0,10,2008-11-30,2009-08-31,274 days
26016,D1,6,2012-03-31,2012-08-31,153 days
26016,D2,5,2007-03-31,2007-07-31,122 days
26016,D3,12,2023-09-30,2024-03-15,167 days
26016,D4,4,2021-05-15,2021-06-30,46 days
26016,Sin sequia,24,2003-09-30,2005-09-30,731 days
26017,D0,7,2008-10-31,2009-04-30,181 days
26017,D1,14,2016-09-15,2017-03-31,197 days
26017,D2,13,2023-09-15,2024-03-15,182 days
26017,D3,5,2018-05-31,2018-07-31,61 days
26017,D4,16,2020-11-30,2021-07-15,227 days
26017,Sin sequia,24,2003-09-30,2005-09-30,731 days
26018,D0,7,2013-03-31,2013-09-30,183 days
26018,D1,10,2023-01-15,2023-06-15,151 days
26018,D2,4,2007-04-30,2007-07-31,92 days
26018,D3,17,2020-11-30,2021-07-31,243 days
26018,D4,9,2023-12-31,2024-04-30,121 days
26018,Sin sequia,18,2004-03-31,2005-08-31,518 days
26019,D0,14,2015-02-28,2015-09-15,199 days
26019,D1,13,2003-07-31,2004-09-30,427 days
26019,D2,5,2012-04-30,2012-08-31,123 days
26019,D3,12,2020-10-31,2021-04-15,166 days
26019,D4,6,2021-04-30,2021-07-15,76 days
26019,Sin sequia,20,2019-09-30,2020-07-15,289 days
26020,D0,8,2008-11-30,2009-06-30,212 days
26020,D1,8,2016-03-31,2016-07-15,106 days
26020,D2,8,2006-01-31,2006-08-31,212 days
26020,D3,15,2020-11-30,2021-06-30,212 days
26020,D4,1,2024-01-15,2024-01-15,0 days
26020,Sin sequia,24,2003-09-30,2005-09-30,731 days
26021,D0,8,2003-01-31,2003-09-30,242 days
26021,D1,12,2017-01-31,2017-07-15,165 days
26021,D2,15,2020-09-30,2021-04-30,212 days
26021,D3,7,2023-09-15,2023-12-15,91 days
26021,D4,9,2023-12-31,2024-04-30,121 days
26021,Sin sequia,23,2003-10-31,2005-09-30,700 days
26022,D0,9,2009-01-31,2009-09-30,242 days
26022,D1,11,2016-03-31,2016-08-31,153 days
26022,D2,5,2012-04-30,2012-08-31,123 days
26022,D3,12,2023-09-30,2024-03-15,167 days
26022,D4,4,2021-05-15,2021-06-30,46 days
26022,Sin sequia,32,2014-10-31,2016-02-15,472 days
26023,D0,8,2009-01-31,2009-08-31,212 days
26023,D1,12,2012-07-31,2013-06-30,334 days
26023,D2,7,2003-01-31,2003-07-31,181 days
26023,D3,16,2020-11-30,2021-07-15,227 days
26023,D4,2,2006-05-31,2006-06-30,30 days
26023,Sin sequia,35,2014-09-30,2016-02-29,517 days
26024,D0,8,2009-01-31,2009-08-31,212 days
26024,D1,7,2011-12-31,2012-06-30,182 days
26024,D2,14,2021-01-31,2021-08-15,196 days
26024,D3,7,2023-09-30,2023-12-31,92 days
26024,D4,2,2011-09-30,2011-10-31,31 days
26024,Sin sequia,26,2015-01-31,2016-02-15,380 days
26025,D0,8,2013-02-28,2013-09-30,214 days
26025,D1,11,2022-12-31,2023-06-15,166 days
26025,D2,12,2020-11-15,2021-04-30,166 days
26025,D3,7,2023-09-30,2023-12-31,92 days
26025,D4,5,2024-01-15,2024-03-15,60 days
26025,Sin sequia,28,2003-03-31,2005-08-31,884 days
26026,D0,9,2009-01-31,2009-09-30,242 days
26026,D1,6,2003-03-31,2003-09-30,183 days
26026,D2,4,2011-03-31,2011-06-30,91 days
26026,D3,14,2020-11-30,2021-06-15,197 days
26026,D4,4,2006-03-31,2006-06-30,91 days
26026,Sin sequia,18,2004-03-31,2005-08-31,518 days
26027,D0,14,2015-02-28,2015-09-15,199 days
26027,D1,9,2012-07-31,2013-03-31,243 days
26027,D2,8,2003-12-31,2004-08-31,244 days
26027,D3,12,2020-10-31,2021-04-15,166 days
26027,D4,5,2021-04-30,2021-06-30,61 days
26027,Sin sequia,20,2019-09-30,2020-07-15,289 days
26028,D0,8,2009-01-31,2009-08-31,212 days
26028,D1,8,2012-11-30,2013-06-30,212 days
26028,D2,14,2021-01-31,2021-08-15,196 days
26028,D3,12,2023-11-15,2024-04-30,167 days
26028,D4,2,2011-09-30,2011-10-31,31 days
26028,Sin sequia,31,2016-08-15,2017-11-15,457 days
26029,D0,8,2013-02-28,2013-09-30,214 days
26029,D1,11,2022-12-31,2023-06-15,166 days
26029,D2,15,2020-09-30,2021-04-30,212 days
26029,D3,8,2023-09-15,2023-12-31,107 days
26029,D4,8,2024-01-15,2024-04-30,106 days
26029,Sin sequia,28,2003-04-30,2005-09-30,884 days
26030,D0,15,2016-12-15,2017-07-15,212 days
26030,D1,8,2016-03-31,2016-07-15,106 days
26030,D2,4,2006-02-28,2006-05-31,92 days
26030,D3,8,2023-09-15,2023-12-31,107 days
26030,D4,8,2024-01-15,2024-04-30,106 days
26030,Sin sequia,31,2003-01-31,2005-09-30,973 days
26031,D0,7,2009-02-28,2009-08-31,184 days
26031,D1,9,2012-11-30,2013-07-31,243 days
26031,D2,7,2003-01-31,2003-07-31,181 days
26031,D3,16,2020-11-30,2021-07-15,227 days
26031,D4,2,2011-06-30,2011-07-31,31 days
26031,Sin sequia,34,2014-10-31,2016-03-15,501 days
26032,D0,8,2009-01-31,2009-08-31,212 days
26032,D1,9,2012-11-30,2013-07-31,243 days
26032,D2,7,2003-01-31,2003-07-31,181 days
26032,D3,15,2020-12-15,2021-07-15,212 days
26032,D4,2,2011-06-30,2011-07-31,31 days
26032,Sin sequia,36,2014-09-30,2016-03-15,532 days
26033,D0,27,2016-12-31,2018-01-31,396 days
26033,D1,7,2023-01-15,2023-04-30,105 days
26033,D2,13,2020-10-31,2021-04-30,181 days
26033,D3,6,2003-01-31,2003-06-30,150 days
26033,D4,4,2006-03-31,2006-06-30,91 days
26033,Sin sequia,38,2014-07-31,2016-02-15,564 days
26034,D0,6,2008-02-29,2008-07-31,153 days
26034,D1,8,2012-11-30,2013-06-30,212 days
26034,D2,8,2017-11-30,2018-03-15,105 days
26034,D3,14,2023-09-30,2024-04-15,198 days
26034,D4,2,2006-05-31,2006-06-30,30 days
26034,Sin sequia,19,2004-03-31,2005-09-30,548 days
26035,D0,9,2009-01-31,2009-09-30,242 days
26035,D1,11,2016-03-31,2016-08-31,153 days
26035,D2,6,2012-03-31,2012-08-31,153 days
26035,D3,8,2011-03-31,2011-10-31,214 days
26035,D4,6,2021-04-30,2021-07-15,76 days
26035,Sin sequia,31,2014-11-15,2016-02-15,457 days
26036,D0,9,2009-01-31,2009-09-30,242 days
26036,D1,11,2016-03-31,2016-08-31,153 days
26036,D2,6,2012-03-31,2012-08-31,153 days
26036,D3,13,2020-10-15,2021-04-15,182 days
26036,D4,6,2021-04-30,2021-07-15,76 days
26036,Sin sequia,31,2014-11-15,2016-02-15,457 days
26037,D0,15,2016-12-15,2017-07-15,212 days
26037,D1,8,2016-03-31,2016-07-15,106 days
26037,D2,7,2022-04-15,2022-07-15,91 days
26037,D3,7,2023-09-15,2023-12-15,91 days
26037,D4,9,2023-12-31,2024-04-30,121 days
26037,Sin sequia,19,2004-03-31,2005-09-30,548 days
26038,D0,8,2009-01-31,2009-08-31,212 days
26038,D1,8,2012-11-30,2013-06-30,212 days
26038,D2,7,2003-01-31,2003-07-31,181 days
26038,D3,8,2023-09-15,2023-12-31,107 days
26038,D4,2,2006-05-31,2006-06-30,30 days
26038,Sin sequia,34,2014-09-30,2016-02-15,503 days
26039,D0,24,2014-09-30,2015-09-15,350 days
26039,D1,8,2012-08-31,2013-03-31,212 days
26039,D2,10,2003-12-31,2004-10-31,305 days
26039,D3,12,2020-10-15,2021-03-31,167 days
26039,D4,7,2021-04-15,2021-07-15,91 days
26039,Sin sequia,16,2019-11-30,2020-07-15,228 days
26040,D0,9,2004-04-30,2004-12-31,245 days
26040,D1,8,2012-11-30,2013-06-30,212 days
26040,D2,9,2021-01-31,2021-05-31,120 days
26040,D3,8,2003-01-31,2003-09-30,242 days
26040,D4,2,2011-06-30,2011-07-31,31 days
26040,Sin sequia,14,2009-10-31,2010-11-30,395 days
26041,D0,7,2009-02-28,2009-08-31,184 days
26041,D1,8,2012-07-31,2013-02-28,212 days
26041,D2,17,2017-11-30,2018-07-31,243 days
26041,D3,17,2020-11-15,2021-07-15,242 days
26041,D4,2,2011-06-30,2011-07-31,31 days
26041,Sin sequia,16,2015-07-31,2016-03-15,228 days
26042,D0,9,2009-01-31,2009-09-30,242 days
26042,D1,4,2011-11-30,2012-02-29,91 days
26042,D2,8,2003-01-31,2003-09-30,242 days
26042,D3,16,2020-11-30,2021-07-15,227 days
26042,D4,4,2006-03-31,2006-06-30,91 days
26042,Sin sequia,17,2004-03-31,2005-07-31,487 days
26043,D0,14,2004-01-31,2005-03-31,425 days
26043,D1,14,2021-09-15,2022-03-31,197 days
26043,D2,9,2011-12-31,2012-08-31,244 days
26043,D3,9,2011-03-31,2011-11-30,244 days
26043,D4,7,2021-04-15,2021-07-15,91 days
26043,Sin sequia,20,2019-09-30,2020-07-15,289 days
26044,D0,9,2009-01-31,2009-09-30,242 days
26044,D1,4,2012-03-31,2012-06-30,91 days
26044,D2,5,2023-06-30,2023-08-31,62 days
26044,D3,7,2003-01-31,2003-07-31,181 days
26044,D4,9,2023-12-31,2024-04-30,121 days
26044,Sin sequia,34,2014-08-15,2015-12-31,503 days
26045,D0,9,2012-10-31,2013-06-30,242 days
26045,D1,7,2012-03-31,2012-09-30,183 days
26045,D2,5,2007-03-31,2007-07-31,122 days
26045,D3,16,2020-11-30,2021-07-15,227 days
26045,Sin sequia,20,2004-01-31,2005-09-30,608 days
26046,D0,10,2008-11-30,2009-08-31,274 days
26046,D1,7,2012-07-31,2013-01-31,184 days
26046,D2,9,2022-04-15,2022-08-15,122 days
26046,D3,12,2020-10-31,2021-04-15,166 days
26046,D4,6,2021-04-30,2021-07-15,76 days
26046,Sin sequia,24,2003-09-30,2005-09-30,731 days
26047,D0,8,2011-07-31,2012-02-29,213 days
26047,D1,11,2016-03-31,2016-08-31,153 days
26047,D2,9,2017-11-30,2018-03-31,121 days
26047,D3,13,2020-10-31,2021-04-30,181 days
26047,D4,5,2021-05-15,2021-07-15,61 days
26047,Sin sequia,24,2003-09-30,2005-09-30,731 days
26048,D0,20,2012-01-31,2013-08-31,578 days
26048,D1,7,2008-01-31,2008-07-31,182 days
26048,D2,5,2003-02-28,2003-06-30,122 days
26048,D3,16,2020-10-15,2021-05-31,228 days
26048,D4,3,2021-06-15,2021-07-15,30 days
26048,Sin sequia,23,2015-01-31,2015-12-31,334 days
26049,D0,9,2009-01-31,2009-09-30,242 days
26049,D1,10,2019-06-30,2019-11-15,138 days
26049,D2,4,2007-04-30,2007-07-31,92 days
26049,D3,17,2020-11-30,2021-07-31,243 days
26049,D4,9,2023-12-31,2024-04-30,121 days
26049,Sin sequia,17,2004-03-31,2005-07-31,487 days
26050,D0,10,2012-09-30,2013-06-30,273 days
26050,D1,6,2012-03-31,2012-08-31,153 days
26050,D2,4,2011-07-31,2011-10-31,92 days
26050,D3,16,2023-09-15,2024-04-30,228 days
26050,Sin sequia,20,2004-01-31,2005-09-30,608 days
26051,D0,9,2009-01-31,2009-09-30,242 days
26051,D1,5,2012-03-31,2012-07-31,122 days
26051,D2,4,2007-04-30,2007-07-31,92 days
26051,D3,16,2020-11-30,2021-07-15,227 days
26051,D4,9,2023-12-31,2024-04-30,121 days
26051,Sin sequia,24,2014-12-31,2015-12-15,349 days
26052,D0,19,2016-10-31,2017-07-31,273 days
26052,D1,7,2011-12-31,2012-06-30,182 days
26052,D2,9,2021-01-31,2021-05-31,120 days
26052,D3,8,2003-01-31,2003-09-30,242 days
26052,D4,2,2023-12-31,2024-01-15,15 days
26052,Sin sequia,21,2015-03-15,2016-01-15,306 days
26053,D0,6,2008-02-29,2008-07-31,153 days
26053,D1,8,2012-11-30,2013-06-30,212 days
26053,D2,6,2021-01-31,2021-04-15,74 days
26053,D3,5,2011-03-31,2011-07-31,122 days
26053,D4,1,2006-06-30,2006-06-30,0 days
26053,Sin sequia,19,2004-03-31,2005-09-30,548 days
26054,D0,16,2016-11-30,2017-07-15,227 days
26054,D1,8,2016-03-31,2016-07-15,106 days
26054,D2,12,2020-11-15,2021-04-30,166 days
26054,D3,7,2023-09-15,2023-12-15,91 days
26054,D4,9,2023-12-31,2024-04-30,121 days
26054,Sin sequia,19,2004-03-31,2005-09-30,548 days
26055,D0,17,2010-07-31,2011-11-30,487 days
26055,D1,22,2021-05-15,2022-03-31,320 days
26055,D2,24,2016-03-15,2017-02-28,350 days
26055,D3,7,2007-04-30,2007-10-31,184 days
26055,Sin sequia,12,2005-01-31,2005-12-31,334 days
26056,D0,7,2008-12-31,2009-06-30,181 days
26056,D1,9,2014-03-31,2014-07-31,122 days
26056,D2,8,2021-01-31,2021-05-15,104 days
26056,D3,8,2023-09-15,2023-12-31,107 days
26056,D4,3,2024-02-15,2024-03-15,29 days
26056,Sin sequia,24,2003-09-30,2005-09-30,731 days
26057,D0,8,2009-01-31,2009-08-31,212 days
26057,D1,8,2016-03-31,2016-07-15,106 days
26057,D2,5,2003-01-31,2003-05-31,120 days
26057,D3,7,2023-09-15,2023-12-15,91 days
26057,D4,8,2023-12-31,2024-04-15,106 days
26057,Sin sequia,13,2004-09-30,2005-09-30,365 days
26058,D0,8,2009-01-31,2009-08-31,212 days
26058,D1,7,2012-03-31,2012-09-30,183 days
26058,D2,5,2007-03-31,2007-07-31,122 days
26058,D3,12,2020-11-15,2021-04-30,166 days
26058,D4,4,2021-05-15,2021-06-30,46 days
26058,Sin sequia,19,2004-03-31,2005-09-30,548 days
26059,D0,24,2014-09-30,2015-09-15,350 days
26059,D1,7,2012-09-30,2013-03-31,182 days
26059,D2,9,2011-12-31,2012-08-31,244 days
26059,D3,9,2011-03-31,2011-11-30,244 days
26059,D4,7,2021-04-15,2021-07-15,91 days
26059,Sin sequia,20,2019-09-30,2020-07-15,289 days
26060,D0,17,2003-10-31,2005-03-31,517 days
26060,D1,26,2014-07-31,2015-08-15,380 days
26060,D2,10,2011-11-30,2012-08-31,275 days
26060,D3,12,2018-01-31,2018-07-15,165 days
26060,D4,16,2020-11-30,2021-07-15,227 days
26060,Sin sequia,16,2019-11-30,2020-07-15,228 days
26061,D0,16,2016-11-30,2017-07-15,227 days
26061,D1,8,2016-03-31,2016-07-15,106 days
26061,D2,7,2021-01-31,2021-04-30,89 days
26061,D3,7,2023-09-15,2023-12-15,91 days
26061,D4,9,2023-12-31,2024-04-30,121 days
26061,Sin sequia,13,2004-09-30,2005-09-30,365 days
26062,D0,7,2013-03-31,2013-09-30,183 days
26062,D1,5,2003-01-31,2003-05-31,120 days
26062,D2,12,2020-11-15,2021-04-30,166 days
26062,D3,7,2023-09-15,2023-12-15,91 days
26062,D4,9,2023-12-31,2024-04-30,121 days
26062,Sin sequia,19,2004-03-31,2005-09-30,548 days
26063,D0,8,2009-01-31,2009-08-31,212 days
26063,D1,6,2012-03-31,2012-08-31,153 days
26063,D2,14,2021-01-31,2021-08-15,196 days
26063,D3,8,2023-09-15,2023-12-31,107 days
26063,D4,2,2006-05-31,2006-06-30,30 days
26063,Sin sequia,26,2015-01-31,2016-02-15,380 days
26064,D0,10,2008-11-30,2009-08-31,274 days
26064,D1,6,2012-03-31,2012-08-31,153 days
26064,D2,8,2006-01-31,2006-08-31,212 days
26064,D3,13,2020-10-31,2021-04-30,181 days
26064,D4,4,2021-05-15,2021-06-30,46 days
26064,Sin sequia,24,2003-09-30,2005-09-30,731 days
26065,D0,8,2009-01-31,2009-08-31,212 days
26065,D1,10,2022-09-30,2023-02-15,138 days
26065,D2,6,2012-03-31,2012-08-31,153 days
26065,D3,12,2020-10-15,2021-03-31,167 days
26065,D4,7,2021-04-15,2021-07-15,91 days
26065,Sin sequia,13,2004-04-30,2005-04-30,365 days
26066,D0,10,2012-11-30,2013-08-31,274 days
26066,D1,8,2016-03-31,2016-07-15,106 days
26066,D2,8,2021-01-31,2021-05-15,104 days
26066,D3,8,2023-09-15,2023-12-31,107 days
26066,D4,8,2024-01-15,2024-04-30,106 days
26066,Sin sequia,20,2004-01-31,2005-09-30,608 days
26067,D0,7,2009-02-28,2009-08-31,184 days
26067,D1,9,2011-12-31,2012-08-31,244 days
26067,D2,7,2003-01-31,2003-07-31,181 days
26067,D3,16,2020-11-30,2021-07-15,227 days
26067,D4,2,2011-06-30,2011-07-31,31 days
26067,Sin sequia,34,2014-10-31,2016-03-15,501 days
26068,D0,14,2016-12-15,2017-06-30,197 days
26068,D1,8,2016-03-31,2016-07-15,106 days
26068,D2,7,2021-01-31,2021-04-30,89 days
26068,D3,4,2011-04-30,2011-07-31,92 days
26068,D4,9,2023-12-31,2024-04-30,121 days
26068,Sin sequia,19,2004-03-31,2005-09-30,548 days
26069,D0,18,2016-10-31,2017-07-15,257 days
26069,D1,7,2011-12-31,2012-06-30,182 days
26069,D2,5,2023-06-30,2023-08-31,62 days
26069,D3,13,2020-12-15,2021-06-15,182 days
26069,D4,7,2003-01-31,2003-07-31,181 days
26069,Sin sequia,34,2014-08-31,2016-01-15,502 days
26070,D0,14,2003-11-30,2005-01-31,428 days
26070,D1,14,2012-02-29,2013-03-31,396 days
26070,D2,6,2006-09-30,2007-02-28,151 days
26070,D3,6,2007-03-31,2007-08-31,153 days
26070,D4,16,2020-11-30,2021-07-15,227 days
26070,Sin sequia,26,2015-01-31,2016-02-15,380 days
26071,D0,7,2009-01-31,2009-07-31,181 days
26071,D1,8,2003-01-31,2003-09-30,242 days
26071,D2,4,2011-03-31,2011-06-30,91 days
26071,D3,14,2020-11-30,2021-06-15,197 days
26071,D4,4,2006-03-31,2006-06-30,91 days
26071,Sin sequia,18,2004-03-31,2005-08-31,518 days
26072,D0,11,2011-08-31,2012-06-30,304 days
26072,D1,5,2023-03-31,2023-06-15,76 days
26072,D2,13,2020-11-15,2021-05-15,181 days
26072,D3,8,2024-01-15,2024-04-30,106 days
26072,D4,1,2006-03-31,2006-03-31,0 days
26072,Sin sequia,49,2014-07-31,2016-07-31,731 days
27001,D0,10,2014-08-31,2015-01-15,137 days
27001,D1,15,2016-11-30,2017-06-30,212 days
27001,D2,6,2009-04-30,2009-09-30,153 days
27001,D3,5,2009-10-31,2010-02-28,120 days
27001,Sin sequia,42,2011-09-30,2014-08-15,1050 days
27002,D0,10,2021-09-30,2022-02-15,138 days
27002,D1,9,2008-11-30,2009-07-31,243 days
27002,D2,8,2018-11-30,2019-03-15,105 days
27002,D3,6,2018-08-31,2018-11-15,76 days
27002,Sin sequia,11,2005-11-30,2006-09-30,304 days
27003,D0,14,2017-06-30,2018-01-15,199 days
27003,D1,10,2023-09-30,2024-02-15,138 days
27003,D2,5,2009-04-30,2009-08-31,123 days
27003,D3,13,2019-04-30,2019-10-31,184 days
27003,D4,1,2009-10-31,2009-10-31,0 days
27003,Sin sequia,19,2011-09-30,2013-03-31,548 days
27004,D0,16,2017-05-31,2018-01-15,229 days
27004,D1,17,2016-04-30,2016-12-31,245 days
27004,D2,11,2019-11-15,2020-04-15,152 days
27004,D3,13,2019-04-30,2019-10-31,184 days
27004,Sin sequia,14,2011-09-30,2012-10-31,397 days
27005,D0,15,2016-04-15,2016-11-15,214 days
27005,D1,9,2008-11-30,2009-07-31,243 days
27005,D2,4,2005-02-28,2005-05-31,92 days
27005,D3,5,2018-09-15,2018-11-15,61 days
27005,D4,1,2009-10-31,2009-10-31,0 days
27005,Sin sequia,22,2013-05-31,2014-08-15,441 days
27006,D0,10,2021-09-30,2022-02-15,138 days
27006,D1,9,2008-11-30,2009-07-31,243 days
27006,D2,4,2005-02-28,2005-05-31,92 days
27006,D3,10,2019-06-15,2019-10-31,138 days
27006,Sin sequia,21,2020-09-30,2021-07-31,304 days
27007,D0,10,2023-06-15,2023-10-31,138 days
27007,D1,14,2019-10-31,2020-05-15,197 days
27007,D2,11,2018-08-15,2019-01-15,153 days
27007,D3,6,2009-09-30,2010-02-28,151 days
27007,Sin sequia,42,2011-09-30,2014-08-15,1050 days
27008,D0,10,2021-09-30,2022-02-15,138 days
27008,D1,9,2008-11-30,2009-07-31,243 days
27008,D2,20,2018-11-30,2019-09-15,289 days
27008,D3,7,2018-08-15,2018-11-15,92 days
27008,Sin sequia,42,2013-05-31,2015-06-15,745 days
27009,D0,16,2017-05-31,2018-01-15,229 days
27009,D1,17,2016-04-30,2016-12-31,245 days
27009,D2,11,2019-11-15,2020-04-15,152 days
27009,D3,13,2019-04-30,2019-10-31,184 days
27009,Sin sequia,29,2020-05-31,2021-07-31,426 days
27010,D0,10,2021-09-30,2022-02-15,138 days
27010,D1,9,2008-11-30,2009-07-31,243 days
27010,D2,8,2018-11-15,2019-02-28,105 days
27010,D3,10,2019-06-15,2019-10-31,138 days
27010,D4,1,2009-10-31,2009-10-31,0 days
27010,Sin sequia,32,2022-02-28,2023-06-30,487 days
27011,D0,8,2021-09-30,2022-01-15,107 days
27011,D1,18,2016-10-15,2017-06-30,258 days
27011,D2,5,2009-04-30,2009-08-31,123 days
27011,D3,6,2009-09-30,2010-02-28,151 days
27011,Sin sequia,18,2011-09-30,2013-02-28,517 days
27012,D0,16,2017-05-31,2018-01-15,229 days
27012,D1,8,2008-12-31,2009-07-31,212 days
27012,D2,4,2005-02-28,2005-05-31,92 days
27012,D3,13,2019-04-30,2019-10-31,184 days
27012,Sin sequia,29,2020-05-31,2021-07-31,426 days
27013,D0,10,2021-09-30,2022-02-15,138 days
27013,D1,7,2008-11-30,2009-05-31,182 days
27013,D2,8,2018-11-15,2019-02-28,105 days
27013,D3,13,2019-04-30,2019-10-31,184 days
27013,D4,1,2009-10-31,2009-10-31,0 days
27013,Sin sequia,15,2011-09-30,2012-11-30,427 days
27014,D0,10,2016-04-15,2016-08-31,138 days
27014,D1,7,2008-11-30,2009-05-31,182 days
27014,D2,8,2018-11-15,2019-02-28,105 days
27014,D3,3,2009-12-31,2010-02-28,59 days
27014,D4,1,2009-10-31,2009-10-31,0 days
27014,Sin sequia,22,2013-05-31,2014-08-15,441 days
27015,D0,5,2003-02-28,2003-06-30,122 days
27015,D1,9,2008-12-31,2009-08-31,243 days
27015,D2,6,2019-08-15,2019-10-31,77 days
27015,D3,5,2018-08-31,2018-10-31,61 days
27015,Sin sequia,37,2013-05-31,2015-03-31,669 days
27016,D0,16,2017-05-31,2018-01-15,229 days
27016,D1,17,2016-04-30,2016-12-31,245 days
27016,D2,9,2017-01-15,2017-05-15,120 days
27016,D3,10,2019-06-15,2019-10-31,138 days
27016,Sin sequia,26,2013-05-31,2014-10-15,502 days
27017,D0,6,2004-08-31,2005-01-31,153 days
27017,D1,14,2019-10-31,2020-05-15,197 days
27017,D2,17,2018-08-15,2019-04-15,243 days
27017,D3,3,2009-10-31,2009-12-31,61 days
27017,Sin sequia,43,2011-08-31,2014-08-15,1080 days
28001,D0,21,2016-12-15,2017-10-15,304 days
28001,D1,10,2022-02-28,2022-07-15,137 days
28001,D2,7,2022-07-31,2022-10-31,92 days
28001,D3,13,2023-10-31,2024-04-30,182 days
28001,Sin sequia,19,2003-03-31,2004-11-30,610 days
28002,D0,26,2017-01-15,2018-01-31,381 days
28002,D1,19,2020-09-30,2021-06-30,273 days
28002,D2,12,2022-08-15,2023-01-31,169 days
28002,D3,11,2023-11-30,2024-04-30,152 days
28002,Sin sequia,15,2012-01-31,2013-03-31,425 days
28003,D0,8,2003-01-31,2003-09-30,242 days
28003,D1,20,2022-07-31,2023-05-31,304 days
28003,D2,6,2019-08-15,2019-10-31,77 days
28003,D3,11,2023-11-30,2024-04-30,152 days
28003,Sin sequia,16,2011-12-31,2013-03-31,456 days
28004,D0,9,2021-11-30,2022-03-31,121 days
28004,D1,14,2020-09-30,2021-04-15,197 days
28004,D2,7,2022-07-15,2022-10-15,92 days
28004,D3,4,2019-08-31,2019-10-15,45 days
28004,D4,2,2024-04-15,2024-04-30,15 days
28004,Sin sequia,17,2008-02-29,2009-06-30,487 days
28005,D0,11,2019-03-31,2019-08-31,153 days
28005,D1,13,2012-07-31,2013-07-31,365 days
28005,D2,11,2022-05-15,2022-10-15,153 days
28005,D3,2,2011-04-30,2011-05-31,31 days
28005,Sin sequia,29,2003-01-31,2005-07-31,912 days
28006,D0,5,2005-12-31,2006-04-30,120 days
28006,D1,3,2011-11-30,2012-01-31,62 days
28006,D2,5,2011-06-30,2011-10-31,123 days
28006,D3,2,2011-04-30,2011-05-31,31 days
28006,Sin sequia,87,2013-08-31,2017-06-15,1384 days
28007,D0,10,2017-03-31,2017-08-15,137 days
28007,D1,8,2019-10-15,2020-01-31,108 days
28007,D2,5,2012-09-30,2013-01-31,123 days
28007,D3,4,2006-01-31,2006-04-30,89 days
28007,D4,3,2011-09-30,2011-11-30,61 days
28007,Sin sequia,24,2003-01-31,2005-02-28,759 days
28008,D0,9,2012-12-31,2013-08-31,243 days
28008,D1,19,2019-07-31,2020-04-30,274 days
28008,D2,16,2022-08-31,2023-04-30,242 days
28008,D3,12,2023-11-15,2024-04-30,167 days
28008,Sin sequia,14,2003-09-30,2004-11-30,427 days
28009,D0,18,2022-09-30,2023-06-30,273 days
28009,D1,14,2015-09-30,2016-04-15,198 days
28009,D2,6,2018-10-15,2018-12-31,77 days
28009,D3,9,2023-12-31,2024-04-30,121 days
28009,Sin sequia,16,2011-12-31,2013-03-31,456 days
28010,D0,8,2013-01-31,2013-08-31,212 days
28010,D1,6,2011-08-31,2012-01-31,153 days
28010,D2,17,2022-05-15,2023-01-15,245 days
28010,D3,13,2023-10-31,2024-04-30,182 days
28010,Sin sequia,29,2003-01-31,2005-07-31,912 days
28011,D0,6,2009-07-31,2009-12-31,153 days
28011,D1,14,2020-09-30,2021-04-15,197 days
