cve_concatenada,sequia,racha,full_date_start_racha,full_date_end_racha,racha_dias
07020,D1,9,2004-09-30,2005-05-31,243
07020,D2,6,2010-01-31,2010-06-30,150
07020,Sin sequia,23,2011-05-31,2013-03-31,670
07021,D0,13,2019-11-15,2020-05-15,182
07021,D1,9,2004-09-30,2005-05-31,243
07021,D2,6,2018-08-15,2018-10-31,77
07021,D3,1,2010-02-28,2010-02-28,0
07021,Sin sequia,44,2013-05-31,2015-07-15,775
07022,D0,28,2017-06-15,2018-07-31,411
07022,D1,9,2004-09-30,2005-05-31,243
07022,D2,4,2009-09-30,2009-12-31,92
07022,D3,2,2010-01-31,2010-02-28,28
07022,Sin sequia,42,2013-05-31,2015-06-15,745
07023,D0,15,2017-06-15,2018-01-15,214
07023,D1,9,2004-09-30,2005-05-31,243
07023,D2,5,2009-09-30,2010-01-31,123
07023,D3,1,2010-02-28,2010-02-28,0
07023,Sin sequia,36,2013-05-31,2015-03-15,653
07024,D0,18,2022-12-15,2023-09-15,274
07024,D1,19,2018-08-15,2019-05-15,273
07024,D2,7,2009-09-30,2010-03-31,182
07024,Sin sequia,20,2011-07-31,2013-02-28,578
07025,D0,6,2003-03-31,2003-09-30,183
07025,D1,8,2004-09-30,2005-04-30,212
07025,D2,6,2018-08-15,2018-10-31,77
07025,D3,2,2010-04-30,2010-05-31,31
07025,Sin sequia,44,2013-05-31,2015-07-15,775
07026,D0,30,2017-05-15,2018-07-31,442
07026,D1,18,2018-08-15,2019-04-30,258
07026,D2,5,2009-09-30,2010-01-31,123
07026,D3,1,2010-02-28,2010-02-28,0
07026,Sin sequia,42,2013-05-31,2015-06-15,745
07027,D0,12,2021-10-15,2022-03-31,167
07027,D1,18,2019-03-15,2019-11-30,260
07027,D2,4,2010-03-31,2010-06-30,91
07027,D3,1,2010-02-28,2010-02-28,0
07027,Sin sequia,18,2011-07-31,2012-12-31,519
07028,D0,11,2019-06-30,2019-11-30,153
07028,D1,9,2004-09-30,2005-05-31,243
07028,D2,9,2009-09-30,2010-05-31,243
07028,Sin sequia,36,2013-05-31,2015-03-15,653
07029,D0,13,2019-11-15,2020-05-15,182
07029,D1,9,2004-09-30,2005-05-31,243
07029,D2,2,2009-12-31,2010-01-31,31
07029,D3,1,2010-02-28,2010-02-28,0
07029,Sin sequia,44,2013-05-31,2015-07-15,775
07030,D0,7,2006-08-31,2007-02-28,181
07030,D1,14,2019-03-31,2019-10-15,198
07030,D2,3,2009-09-30,2009-11-30,61
07030,Sin sequia,61,2011-05-31,2015-03-31,1400
07031,D0,25,2017-01-15,2018-01-15,365
07031,D1,20,2023-07-31,2024-05-15,289
07031,D2,32,2018-08-31,2019-12-15,471
07031,Sin sequia,44,2013-05-31,2015-07-15,775
07032,D0,17,2019-08-15,2020-04-15,244
07032,D1,11,2015-06-30,2015-11-30,153
07032,D2,6,2010-01-31,2010-06-30,150
07032,Sin sequia,34,2010-08-31,2013-05-31,1004
07033,D0,6,2003-03-31,2003-09-30,183
07033,D1,9,2004-09-30,2005-05-31,243
07033,D2,6,2018-08-15,2018-10-31,77
07033,D3,1,2010-02-28,2010-02-28,0
07033,Sin sequia,44,2013-05-31,2015-07-15,775
07034,D0,14,2015-12-31,2016-07-15,197
07034,D1,11,2018-11-30,2019-04-30,151
07034,D2,3,2009-09-30,2009-11-30,61
07034,Sin sequia,46,2011-05-31,2014-08-15,1172
07035,D0,6,2008-10-31,2009-03-31,151
07035,D1,4,2019-04-30,2019-06-15,46
07035,D2,5,2016-04-30,2016-06-30,61
07035,D3,4,2010-04-30,2010-07-31,92
07035,Sin sequia,58,2013-06-30,2016-02-29,974
07036,D0,10,2019-02-28,2019-07-15,137
07036,D1,9,2023-06-15,2023-10-15,122
07036,D2,3,2009-09-30,2009-11-30,61
07036,Sin sequia,60,2011-05-31,2015-03-15,1384
07037,D0,15,2018-09-15,2019-04-15,212
07037,D1,8,2015-07-31,2015-11-15,107
07037,D2,8,2016-04-30,2016-08-15,107
07037,D3,4,2010-04-30,2010-07-31,92
07037,Sin sequia,31,2010-08-31,2013-02-28,912
07038,D0,23,2015-01-15,2015-12-15,334
07038,D1,19,2018-08-15,2019-05-15,273
07038,D2,7,2009-09-30,2010-03-31,182
07038,Sin sequia,20,2011-07-31,2013-02-28,578
07039,D0,23,2017-07-15,2018-06-15,335
07039,D1,9,2004-09-30,2005-05-31,243
07039,D2,4,2009-09-30,2009-12-31,92
07039,D3,5,2018-08-31,2018-10-31,61
07039,Sin sequia,51,2020-09-30,2022-10-31,761
07040,D0,15,2018-09-15,2019-04-15,212
07040,D1,8,2023-06-15,2023-09-30,107
07040,D2,4,2010-01-31,2010-04-30,89
07040,D3,2,2010-05-31,2010-06-30,30
07040,Sin sequia,31,2010-08-31,2013-02-28,912
07041,D0,17,2021-10-15,2022-06-15,243
07041,D1,29,2015-10-31,2016-12-31,427
07041,D2,7,2018-08-31,2018-11-30,91
07041,D3,1,2007-06-30,2007-06-30,0
07041,Sin sequia,18,2011-07-31,2012-12-31,519
07042,D0,11,2023-05-31,2023-10-31,153
07042,D1,9,2004-09-30,2005-05-31,243
07042,D2,4,2009-09-30,2009-12-31,92
07042,D3,2,2010-04-30,2010-05-31,31
07042,Sin sequia,44,2013-05-31,2015-07-15,775
07043,D0,5,2003-02-28,2003-06-30,122
07043,D1,8,2004-09-30,2005-04-30,212
07043,D2,2,2009-09-30,2009-10-31,31
07043,D3,5,2018-08-31,2018-10-31,61
07043,Sin sequia,59,2020-02-29,2022-07-31,883
07044,D0,15,2018-09-15,2019-04-15,212
07044,D1,9,2004-09-30,2005-05-31,243
07044,D2,2,2009-09-30,2009-10-31,31
07044,D3,1,2010-02-28,2010-02-28,0
07044,Sin sequia,36,2013-05-31,2015-03-15,653
07045,D0,5,2003-02-28,2003-06-30,122
07045,D1,8,2004-09-30,2005-04-30,212
07045,D2,3,2009-09-30,2009-11-30,61
07045,D3,5,2018-08-31,2018-10-31,61
07045,Sin sequia,52,2020-05-15,2022-06-30,776
07046,D0,22,2019-06-30,2020-05-15,320
07046,D1,15,2023-09-30,2024-04-30,213
07046,D2,5,2010-01-31,2010-05-31,120
07046,Sin sequia,44,2013-05-31,2015-07-15,775
07047,D0,26,2017-06-15,2018-06-30,380
07047,D1,9,2004-09-30,2005-05-31,243
07047,D2,4,2009-09-30,2009-12-31,92
07047,D3,2,2010-01-31,2010-02-28,28
07047,Sin sequia,42,2013-05-31,2015-06-15,745
07048,D0,16,2017-05-31,2018-01-15,229
07048,D1,9,2008-12-31,2009-08-31,243
07048,D2,9,2017-01-15,2017-05-15,120
07048,D3,10,2019-06-15,2019-10-31,138
07048,Sin sequia,37,2013-05-31,2015-03-31,669
07049,D0,28,2017-06-15,2018-07-31,411
07049,D1,9,2004-09-30,2005-05-31,243
07049,D2,5,2009-09-30,2010-01-31,123
07049,D3,1,2010-02-28,2010-02-28,0
07049,Sin sequia,42,2013-05-31,2015-06-15,745
07050,D0,8,2023-06-15,2023-09-30,107
07050,D1,9,2004-09-30,2005-05-31,243
07050,D2,12,2019-04-30,2019-10-15,168
07050,D3,5,2009-10-31,2010-02-28,120
07050,Sin sequia,21,2011-08-31,2013-04-30,608
07051,D0,6,2008-10-31,2009-03-31,151
07051,D1,11,2015-06-30,2015-11-30,153
07051,D2,6,2010-01-31,2010-06-30,150
07051,Sin sequia,33,2010-07-31,2013-03-31,974
07052,D0,18,2021-09-30,2022-06-15,258
07052,D1,11,2018-12-15,2019-05-15,151
07052,D2,21,2016-01-15,2016-11-15,305
07052,D3,1,2007-06-30,2007-06-30,0
07052,Sin sequia,18,2011-07-31,2012-12-31,519
07053,D0,15,2019-02-28,2019-09-30,214
07053,D1,9,2023-06-15,2023-10-15,122
07053,D2,5,2010-02-28,2010-06-30,122
07053,Sin sequia,80,2011-05-31,2016-01-15,1690
07054,D0,6,2008-10-31,2009-03-31,151
07054,D1,5,2015-08-15,2015-10-15,61
07054,D2,6,2016-04-30,2016-07-15,76
07054,D3,4,2010-04-30,2010-07-31,92
07054,Sin sequia,21,2005-06-30,2007-02-28,608
07055,D0,6,2008-10-31,2009-03-31,151
07055,D1,8,2015-09-15,2015-12-31,107
07055,D2,5,2016-04-30,2016-06-30,61
07055,D3,4,2010-04-30,2010-07-31,92
07055,Sin sequia,21,2005-06-30,2007-02-28,608
07056,D0,18,2018-03-15,2018-11-30,260
07056,D1,9,2004-09-30,2005-05-31,243
07056,D2,5,2009-09-30,2010-01-31,123
07056,D3,1,2010-02-28,2010-02-28,0
07056,Sin sequia,36,2013-05-31,2015-03-15,653
07057,D0,16,2019-08-15,2020-03-31,229
07057,D1,9,2023-06-15,2023-10-15,122
07057,D2,6,2010-01-31,2010-06-30,150
07057,Sin sequia,35,2010-08-31,2013-06-30,1034
07058,D0,5,2003-09-30,2004-01-31,123
07058,D1,7,2004-09-30,2005-03-31,182
07058,D2,9,2009-09-30,2010-05-31,243
07058,Sin sequia,21,2011-07-31,2013-03-31,609
07059,D0,25,2017-01-15,2018-01-15,365
07059,D1,17,2016-04-30,2016-12-31,245
07059,D2,22,2023-06-30,2024-05-15,320
07059,D3,27,2018-10-31,2019-11-30,395
07059,Sin sequia,66,2011-07-31,2015-07-15,1445
07060,D0,13,2019-11-15,2020-05-15,182
07060,D1,9,2004-09-30,2005-05-31,243
07060,D2,6,2018-08-15,2018-10-31,77
07060,D3,1,2010-02-28,2010-02-28,0
07060,Sin sequia,44,2013-05-31,2015-07-15,775
07061,D0,13,2019-11-15,2020-05-15,182
07061,D1,16,2023-09-30,2024-05-15,228
07061,D2,3,2010-03-31,2010-05-31,61
07061,D3,1,2010-02-28,2010-02-28,0
07061,Sin sequia,36,2013-05-31,2015-03-15,653
07062,D0,7,2003-02-28,2003-09-30,214
07062,D1,8,2004-09-30,2005-04-30,212
07062,D2,8,2018-08-15,2018-11-30,107
07062,D3,2,2010-04-30,2010-05-31,31
07062,Sin sequia,71,2020-05-31,2023-05-15,1079
07063,D0,15,2023-10-15,2024-05-15,213
07063,D1,9,2004-09-30,2005-05-31,243
07063,D2,2,2009-12-31,2010-01-31,31
07063,D3,1,2010-02-28,2010-02-28,0
07063,Sin sequia,44,2013-05-31,2015-07-15,775
07064,D0,18,2015-01-15,2015-09-30,258
07064,D1,18,2018-08-31,2019-05-15,257
07064,D2,7,2009-09-30,2010-03-31,182
07064,Sin sequia,20,2011-07-31,2013-02-28,578
07065,D0,10,2021-08-15,2021-12-31,138
07065,D1,9,2004-09-30,2005-05-31,243
07065,D2,18,2018-07-31,2019-04-15,258
07065,D3,5,2009-10-31,2010-02-28,120
07065,Sin sequia,41,2013-08-31,2015-07-15,683
07066,D0,30,2017-05-15,2018-07-31,442
07066,D1,9,2004-09-30,2005-05-31,243
07066,D2,4,2009-09-30,2009-12-31,92
07066,D3,2,2010-01-31,2010-02-28,28
07066,Sin sequia,53,2020-09-30,2022-11-30,791
07067,D0,12,2017-06-15,2017-11-30,168
07067,D1,9,2004-09-30,2005-05-31,243
07067,D2,6,2018-08-15,2018-10-31,77
07067,D3,2,2010-01-31,2010-02-28,28
07067,Sin sequia,44,2013-05-31,2015-07-15,775
07068,D0,5,2003-02-28,2003-06-30,122
07068,D1,8,2004-09-30,2005-04-30,212
07068,D2,6,2019-08-15,2019-10-31,77
07068,D3,5,2018-08-31,2018-10-31,61
07068,Sin sequia,44,2013-05-31,2015-07-15,775
07069,D0,18,2016-12-31,2017-09-15,258
07069,D1,4,2005-02-28,2005-05-31,92
07069,D2,6,2010-01-31,2010-06-30,150
07069,Sin sequia,32,2010-07-31,2013-02-28,943
07070,D0,15,2019-02-28,2019-09-30,214
07070,D1,9,2023-06-15,2023-10-15,122
07070,D2,3,2009-09-30,2009-11-30,61
07070,Sin sequia,83,2011-05-31,2016-02-29,1735
07071,D0,6,2013-03-31,2013-08-31,153
07071,D1,11,2015-06-30,2015-11-30,153
07071,D2,8,2016-04-30,2016-08-15,107
07071,D3,2,2010-05-31,2010-06-30,30
07071,Sin sequia,31,2010-08-31,2013-02-28,912
07072,D0,19,2017-06-15,2018-03-15,273
07072,D1,9,2004-09-30,2005-05-31,243
07072,D2,4,2009-09-30,2009-12-31,92
07072,D3,2,2010-01-31,2010-02-28,28
07072,Sin sequia,44,2013-05-31,2015-07-15,775
07073,D0,12,2017-06-15,2017-11-30,168
07073,D1,9,2004-09-30,2005-05-31,243
07073,D2,6,2018-08-15,2018-10-31,77
07073,D3,2,2010-01-31,2010-02-28,28
07073,Sin sequia,44,2013-05-31,2015-07-15,775
07074,D0,16,2017-05-31,2018-01-15,229
07074,D1,8,2008-12-31,2009-07-31,212
07074,D2,8,2017-01-15,2017-04-30,105
07074,D3,10,2019-06-15,2019-10-31,138
07074,Sin sequia,22,2013-05-31,2014-08-15,441
07075,D0,5,2003-09-30,2004-01-31,123
07075,D1,22,2018-11-30,2019-10-15,319
07075,D2,7,2009-09-30,2010-03-31,182
07075,Sin sequia,20,2011-07-31,2013-02-28,578
07076,D0,9,2008-11-30,2009-07-31,243
07076,D1,9,2004-09-30,2005-05-31,243
07076,D2,3,2009-09-30,2009-11-30,61
07076,D3,5,2018-08-31,2018-10-31,61
07076,Sin sequia,54,2020-05-31,2022-08-15,806
07077,D0,6,2003-01-31,2003-06-30,150
07077,D1,9,2004-09-30,2005-05-31,243
07077,D2,34,2018-07-31,2019-12-15,502
07077,D3,5,2009-10-31,2010-02-28,120
07077,Sin sequia,38,2013-07-31,2015-05-15,653
07078,D0,21,2015-02-15,2015-12-15,303
07078,D1,9,2004-09-30,2005-05-31,243
07078,D2,9,2009-09-30,2010-05-31,243
07078,Sin sequia,33,2013-05-31,2015-01-31,610
07079,D0,15,2018-09-15,2019-04-15,212
07079,D1,9,2004-09-30,2005-05-31,243
07079,D2,2,2009-12-31,2010-01-31,31
07079,D3,1,2010-02-28,2010-02-28,0
07079,Sin sequia,44,2013-05-31,2015-07-15,775
07080,D0,13,2021-09-30,2022-03-31,182
07080,D1,12,2019-04-30,2019-10-15,168
07080,D2,6,2010-01-31,2010-06-30,150
07080,Sin sequia,60,2011-05-31,2015-03-15,1384
07081,D0,27,2017-05-15,2018-06-15,396
07081,D1,9,2004-09-30,2005-05-31,243
07081,D2,4,2009-09-30,2009-12-31,92
07081,D3,2,2010-01-31,2010-02-28,28
07081,Sin sequia,51,2020-09-30,2022-10-31,761
07082,D0,17,2017-05-15,2018-01-15,245
07082,D1,20,2019-03-31,2020-01-15,290
07082,D2,5,2009-09-30,2010-01-31,123
07082,D3,1,2010-02-28,2010-02-28,0
07082,Sin sequia,42,2013-05-31,2015-06-15,745
07083,D0,12,2016-11-30,2017-05-15,166
07083,D1,21,2018-11-30,2019-09-30,304
07083,D2,3,2009-09-30,2009-11-30,61
07083,Sin sequia,23,2011-05-31,2013-03-31,670
07084,D0,5,2003-02-28,2003-06-30,122
07084,D1,8,2004-09-30,2005-04-30,212
07084,D2,4,2009-09-30,2009-12-31,92
07084,D3,5,2018-08-31,2018-10-31,61
07084,Sin sequia,54,2020-05-15,2022-07-31,807
07085,D0,13,2023-10-31,2024-04-30,182
07085,D1,9,2004-09-30,2005-05-31,243
07085,D2,2,2009-09-30,2009-10-31,31
07085,D3,1,2010-02-28,2010-02-28,0
07085,Sin sequia,42,2013-05-31,2015-06-15,745
07086,D0,16,2023-09-30,2024-05-15,228
07086,D1,9,2004-09-30,2005-05-31,243
07086,D2,4,2010-03-31,2010-06-30,91
07086,D3,1,2010-02-28,2010-02-28,0
07086,Sin sequia,18,2011-07-31,2012-12-31,519
07087,D0,6,2008-10-31,2009-03-31,151
07087,D1,5,2016-04-15,2016-06-15,61
07087,D2,2,2009-09-30,2009-10-31,31
07087,D3,4,2010-04-30,2010-07-31,92
07087,Sin sequia,59,2013-06-30,2016-03-15,989
07088,D0,5,2003-02-28,2003-06-30,122
07088,D1,8,2004-09-30,2005-04-30,212
07088,D2,8,2018-08-15,2018-11-30,107
07088,D3,2,2010-04-30,2010-05-31,31
07088,Sin sequia,61,2020-02-15,2022-08-15,912
07089,D0,15,2018-09-15,2019-04-15,212
07089,D1,10,2021-12-31,2022-05-15,135
07089,D2,13,2016-04-30,2016-10-31,184
07089,D3,4,2010-04-30,2010-07-31,92
07089,Sin sequia,21,2005-06-30,2007-02-28,608
07090,D0,3,2003-06-30,2003-09-30,92
07090,D1,9,2004-09-30,2005-05-31,243
07090,D2,6,2018-08-15,2018-10-31,77
07090,D3,1,2010-02-28,2010-02-28,0
07090,Sin sequia,44,2013-05-31,2015-07-15,775
07091,D0,10,2017-07-15,2017-11-30,138
07091,D1,9,2004-09-30,2005-05-31,243
07091,D2,6,2018-08-15,2018-10-31,77
07091,D3,2,2010-04-30,2010-05-31,31
07091,Sin sequia,44,2013-05-31,2015-07-15,775
07092,D0,13,2019-11-15,2020-05-15,182
07092,D1,8,2004-10-31,2005-05-31,212
07092,D2,6,2018-08-15,2018-10-31,77
07092,D3,1,2010-02-28,2010-02-28,0
07092,Sin sequia,43,2013-05-31,2015-06-30,760
07093,D0,16,2015-02-15,2015-09-30,227
07093,D1,18,2018-08-31,2019-05-15,257
07093,D2,9,2009-09-30,2010-05-31,243
07093,Sin sequia,33,2013-05-31,2015-01-31,610
07094,D0,21,2015-02-15,2015-12-15,303
07094,D1,7,2004-09-30,2005-03-31,182
07094,D2,9,2009-09-30,2010-05-31,243
07094,Sin sequia,21,2011-07-31,2013-03-31,609
07096,D0,17,2017-05-15,2018-01-15,245
07096,D1,9,2004-09-30,2005-05-31,243
07096,D2,7,2018-07-31,2018-10-31,92
07096,D3,3,2009-12-31,2010-02-28,59
07096,Sin sequia,53,2020-05-31,2022-07-31,791
07097,D0,11,2020-11-30,2021-04-30,151
07097,D1,15,2023-09-30,2024-04-30,213
07097,D2,6,2010-01-31,2010-06-30,150
07097,Sin sequia,30,2010-07-31,2012-12-31,884
07098,D0,12,2021-10-15,2022-03-31,167
07098,D1,9,2004-09-30,2005-05-31,243
07098,D2,9,2009-09-30,2010-05-31,243
07098,Sin sequia,36,2013-05-31,2015-03-15,653
07099,D0,18,2021-09-30,2022-06-15,258
07099,D1,10,2018-12-15,2019-04-30,136
07099,D2,7,2018-08-31,2018-11-30,91
07099,Sin sequia,22,2011-07-31,2013-04-30,639
07100,D0,17,2017-05-15,2018-01-15,245
07100,D1,9,2004-09-30,2005-05-31,243
07100,D2,34,2018-07-31,2019-12-15,502
07100,D3,3,2009-12-31,2010-02-28,59
07100,Sin sequia,44,2013-05-31,2015-07-15,775
07101,D0,18,2023-08-31,2024-05-15,258
07101,D1,18,2019-03-15,2019-11-30,260
07101,D2,2,2009-12-31,2010-01-31,31
07101,D3,1,2010-02-28,2010-02-28,0
07101,Sin sequia,36,2013-05-31,2015-03-15,653
07102,D0,15,2018-09-15,2019-04-15,212
07102,D1,10,2021-12-31,2022-05-15,135
07102,D2,13,2016-04-30,2016-10-31,184
07102,D3,4,2010-04-30,2010-07-31,92
07102,Sin sequia,21,2005-06-30,2007-02-28,608
07103,D0,15,2018-09-15,2019-04-15,212
07103,D1,9,2023-06-15,2023-10-15,122
07103,D2,4,2010-01-31,2010-04-30,89
07103,D3,2,2010-05-31,2010-06-30,30
07103,Sin sequia,31,2010-08-31,2013-02-28,912
07104,D0,16,2023-06-15,2024-01-31,230
07104,D1,7,2004-09-30,2005-03-31,182
07104,D2,3,2009-09-30,2009-11-30,61
07104,Sin sequia,23,2011-05-31,2013-03-31,670
07105,D0,15,2018-09-15,2019-04-15,212
07105,D1,10,2015-11-30,2016-04-15,137
07105,D2,13,2016-04-30,2016-10-31,184
07105,D3,2,2010-05-31,2010-06-30,30
07105,Sin sequia,31,2010-08-31,2013-02-28,912
07106,D0,12,2021-10-15,2022-03-31,167
07106,D1,22,2018-11-30,2019-10-15,319
07106,D2,9,2009-09-30,2010-05-31,243
07106,Sin sequia,21,2011-07-31,2013-03-31,609
07107,D0,6,2003-09-30,2004-03-31,183
07107,D1,16,2023-09-30,2024-05-15,228
07107,D2,6,2010-01-31,2010-06-30,150
07107,Sin sequia,36,2013-05-31,2015-03-15,653
07108,D0,15,2016-11-30,2017-06-30,212
07108,D1,17,2019-02-15,2019-10-15,242
07108,D2,6,2010-01-31,2010-06-30,150
07108,Sin sequia,20,2011-05-31,2012-12-31,580
07109,D0,17,2017-05-15,2018-01-15,245
07109,D1,9,2004-09-30,2005-05-31,243
07109,D2,10,2019-06-15,2019-10-31,138
07109,D3,2,2010-01-31,2010-02-28,28
07109,Sin sequia,44,2013-05-31,2015-07-15,775
07110,D0,12,2021-10-15,2022-03-31,167
07110,D1,9,2004-09-30,2005-05-31,243
07110,D2,9,2009-09-30,2010-05-31,243
07110,Sin sequia,36,2013-05-31,2015-03-15,653
07111,D0,12,2021-10-15,2022-03-31,167
07111,D1,9,2004-09-30,2005-05-31,243
07111,D2,5,2009-09-30,2010-01-31,123
07111,D3,1,2010-02-28,2010-02-28,0
07111,Sin sequia,36,2013-05-31,2015-03-15,653
07112,D0,18,2022-12-15,2023-09-15,274
07112,D1,34,2018-08-31,2020-01-15,502
07112,D2,9,2009-09-30,2010-05-31,243
07112,Sin sequia,42,2013-05-31,2015-06-15,745
07113,D0,28,2017-06-15,2018-07-31,411
07113,D1,9,2004-09-30,2005-05-31,243
07113,D2,5,2009-09-30,2010-01-31,123
07113,D3,1,2010-02-28,2010-02-28,0
07113,Sin sequia,42,2013-05-31,2015-06-15,745
07114,D0,6,2004-08-31,2005-01-31,153
07114,D1,5,2009-01-31,2009-05-31,120
07114,D2,22,2023-06-30,2024-05-15,320
07114,D3,27,2018-10-31,2019-11-30,395
07114,Sin sequia,45,2011-07-31,2014-08-31,1127
07115,D0,23,2021-09-30,2022-08-31,335
07115,D1,11,2016-07-31,2016-12-31,153
07115,D2,6,2023-07-15,2023-09-30,77
07115,D3,1,2007-06-30,2007-06-30,0
07115,Sin sequia,33,2011-07-31,2014-02-28,943
07116,D0,13,2022-02-15,2022-08-15,181
07116,D1,5,2009-01-31,2009-05-31,120
07116,D2,22,2023-06-30,2024-05-15,320
07116,D3,14,2018-10-31,2019-05-15,196
07116,Sin sequia,45,2011-07-31,2014-08-31,1127
07117,D0,14,2023-09-15,2024-03-31,198
07117,D1,6,2004-09-30,2005-02-28,151
07117,D2,6,2010-01-31,2010-06-30,150
07117,Sin sequia,23,2011-05-31,2013-03-31,670
07118,D0,26,2017-06-15,2018-06-30,380
07118,D1,9,2004-09-30,2005-05-31,243
07118,D2,4,2009-09-30,2009-12-31,92
07118,D3,2,2010-01-31,2010-02-28,28
07118,Sin sequia,42,2013-05-31,2015-06-15,745
07119,D0,23,2017-08-31,2018-07-31,334
07119,D1,9,2004-09-30,2005-05-31,243
07119,D2,5,2009-09-30,2010-01-31,123
07119,D3,1,2010-02-28,2010-02-28,0
07119,Sin sequia,42,2013-05-31,2015-06-15,745
07120,D0,6,2008-10-31,2009-03-31,151
07120,D1,12,2019-04-30,2019-10-15,168
07120,D2,6,2010-01-31,2010-06-30,150
07120,Sin sequia,60,2011-05-31,2015-03-15,1384
07121,D0,19,2017-06-15,2018-03-15,273
07121,D1,9,2004-09-30,2005-05-31,243
07121,D2,4,2009-09-30,2009-12-31,92
07121,D3,2,2010-01-31,2010-02-28,28
07121,Sin sequia,44,2013-05-31,2015-07-15,775
07122,D0,6,2003-09-30,2004-03-31,183
07122,D1,14,2016-05-31,2016-12-15,198
07122,D2,6,2010-01-31,2010-06-30,150
07122,Sin sequia,36,2013-05-31,2015-03-15,653
07123,D0,12,2021-10-15,2022-03-31,167
07123,D1,9,2004-09-30,2005-05-31,243
07123,D2,6,2009-12-31,2010-05-31,151
07123,Sin sequia,18,2011-07-31,2012-12-31,519
07124,D0,10,2019-12-31,2020-05-15,136
07124,D1,8,2004-10-31,2005-05-31,212
07124,D2,6,2018-08-15,2018-10-31,77
07124,D3,1,2010-02-28,2010-02-28,0
07124,Sin sequia,54,2020-05-31,2022-08-15,806
07125,D0,13,2021-09-30,2022-03-31,182
07125,D1,12,2019-04-30,2019-10-15,168
07125,D2,6,2010-01-31,2010-06-30,150
07125,Sin sequia,60,2011-05-31,2015-03-15,1384
08001,D0,14,2019-03-15,2019-09-30,199
08001,D1,9,2012-05-31,2013-01-31,245
08001,D2,5,2003-09-30,2004-01-31,123
08001,D3,8,2023-09-15,2023-12-31,107
08001,D4,9,2024-01-15,2024-05-15,121
08001,Sin sequia,27,2008-07-31,2010-09-30,791
08002,D0,20,2018-08-31,2019-06-15,288
08002,D1,5,2018-03-31,2018-05-31,61
08002,D2,8,2021-02-28,2021-06-15,107
08002,D3,12,2020-08-31,2021-02-15,168
08002,D4,3,2011-06-30,2011-08-31,62
08002,Sin sequia,26,2008-07-31,2010-08-31,761
08003,D0,9,2007-09-30,2008-05-31,244
08003,D1,8,2023-01-15,2023-05-15,120
08003,D2,14,2020-11-30,2021-06-15,197
08003,D3,7,2011-11-30,2012-05-31,183
08003,D4,2,2011-06-30,2011-07-31,31
08003,Sin sequia,26,2008-08-31,2010-09-30,760
08004,D0,9,2003-04-30,2004-01-31,276
08004,D1,7,2021-02-15,2021-05-15,89
08004,D2,3,2012-04-30,2012-06-30,61
08004,D3,10,2023-11-30,2024-04-15,137
08004,D4,3,2011-06-30,2011-08-31,62
08004,Sin sequia,27,2008-07-31,2010-09-30,791
08005,D0,12,2016-07-31,2017-01-15,168
08005,D1,30,2022-01-15,2023-03-31,440
08005,D2,6,2012-03-31,2012-08-31,153
08005,D3,8,2023-09-15,2023-12-31,107
08005,D4,17,2020-11-30,2021-07-31,243
08005,Sin sequia,18,2006-08-31,2008-01-31,518
08006,D0,11,2016-03-15,2016-08-15,153
08006,D1,8,2003-01-31,2003-09-30,242
08006,D2,4,2011-12-31,2012-03-31,91
08006,D3,8,2024-01-31,2024-05-15,105
08006,D4,2,2011-06-30,2011-07-31,31
08006,Sin sequia,21,2008-07-31,2010-03-31,608
08007,D0,9,2022-01-15,2022-05-15,120
08007,D1,7,2003-01-31,2003-07-31,181
08007,D2,19,2020-08-31,2021-05-31,273
08007,D3,10,2023-12-31,2024-05-15,136
08007,Sin sequia,21,2008-07-31,2010-03-31,608
08008,D0,10,2008-12-31,2009-09-30,273
08008,D1,5,2008-02-29,2008-06-30,122
08008,D2,5,2003-03-31,2003-07-31,122
08008,D3,7,2023-09-30,2023-12-31,92
08008,D4,9,2024-01-15,2024-05-15,121
08008,Sin sequia,38,2014-07-31,2016-02-15,564
08009,D0,15,2016-12-15,2017-07-15,212
08009,D1,9,2018-01-31,2018-05-31,120
08009,D2,15,2020-10-31,2021-05-31,212
08009,D3,5,2011-10-31,2012-02-29,121
08009,D4,10,2023-12-31,2024-05-15,136
08009,Sin sequia,39,2014-07-31,2016-02-29,578
08010,D0,13,2019-03-31,2019-09-30,183
08010,D1,10,2012-09-30,2013-06-30,273
08010,D2,9,2011-12-31,2012-08-31,244
08010,D3,8,2023-09-15,2023-12-31,107
08010,D4,9,2024-01-15,2024-05-15,121
08010,Sin sequia,27,2008-07-31,2010-09-30,791
08011,D0,24,2018-06-15,2019-05-31,350
08011,D1,5,2012-09-30,2013-01-31,123
08011,D2,13,2020-12-31,2021-06-30,181
08011,D3,9,2022-04-15,2022-08-15,122
08011,D4,9,2011-06-30,2012-02-29,244
08011,Sin sequia,25,2003-10-31,2005-11-30,761
08012,D0,8,2016-03-15,2016-06-30,107
08012,D1,7,2003-01-31,2003-07-31,181
08012,D2,6,2020-11-15,2021-01-31,77
08012,D3,5,2011-10-31,2012-02-29,121
08012,D4,9,2024-01-15,2024-05-15,121
08012,Sin sequia,39,2014-07-31,2016-02-29,578
08013,D0,16,2017-11-30,2018-07-15,227
08013,D1,8,2012-01-31,2012-08-31,213
08013,D2,7,2003-01-31,2003-07-31,181
