cve_ent,nombre_estado,date_year_month,n_year,n_month,pr_mm,anomaly_pr_mm,anomaly_pr_prop
06,Colima,2012-08-15,2012,8,196.79422020285364,0.8864653329929979,0.004524911908575886
06,Colima,2012-09-15,2012,9,161.40148067163906,-67.50230804714391,-0.294893799814179
06,Colima,2012-10-15,2012,10,56.08683039955479,-40.61802909497944,-0.42002055850435494
06,Colima,2012-11-15,2012,11,32.4123232148751,17.217705331874757,1.133145003346075
06,Colima,2012-12-15,2012,12,7.881586708174126,-3.064913870388988,-0.2799902899006015
07,Chiapas,2012-01-15,2012,1,61.647466863767896,14.956718392020264,0.3203358027355357
07,Chiapas,2012-02-15,2012,2,42.467486481774166,5.591733085530748,0.15163712115778455
07,Chiapas,2012-03-15,2012,3,46.08069999091106,11.20549472100921,0.3213026169821522
07,Chiapas,2012-04-15,2012,4,55.975704136179026,8.835675403716245,0.18743466309411885
07,Chiapas,2012-05-15,2012,5,189.21909861691117,26.634033347607698,0.16381598951595883
07,Chiapas,2012-06-15,2012,6,262.8640502612594,-53.28508876189295,-0.168544152694943
07,Chiapas,2012-07-15,2012,7,234.32926475729155,-36.62970667251906,-0.1351854359323461
07,Chiapas,2012-08-15,2012,8,410.8877865512272,94.13181473848925,0.297174554278455
07,Chiapas,2012-09-15,2012,9,280.2721787479774,-103.6291057028618,-0.2699368559058106
07,Chiapas,2012-10-15,2012,10,185.61966768330456,-44.5427569679978,-0.1935274927498717
07,Chiapas,2012-11-15,2012,11,24.28307795603728,-69.65654979473729,-0.7415033619202621
07,Chiapas,2012-12-15,2012,12,46.07087779307287,-11.73934939730907,-0.2030669998692235
08,Chihuahua,2012-01-15,2012,1,6.848507089266083,-13.090823145040222,-0.6565327416322646
08,Chihuahua,2012-02-15,2012,2,7.3781322549639174,-6.190514351947341,-0.45623668530022526
08,Chihuahua,2012-03-15,2012,3,5.940747164815535,-2.267475501017225,-0.27624439459418343
08,Chihuahua,2012-04-15,2012,4,5.454159750072104,-0.8279560950514018,-0.1317957381658447
08,Chihuahua,2012-05-15,2012,5,5.293882329045386,-5.176276277293062,-0.4943837502289064
08,Chihuahua,2012-06-15,2012,6,25.26683698426966,-18.066965994911335,-0.41692546586763474
08,Chihuahua,2012-07-15,2012,7,126.20710221389481,15.640168022784508,0.14145429768135864
08,Chihuahua,2012-08-15,2012,8,82.96206074263198,-20.23929579259324,-0.19611462942044816
08,Chihuahua,2012-09-15,2012,9,65.95056225708213,-0.4600264649927226,-0.006927004772053918
08,Chihuahua,2012-10-15,2012,10,17.442555213570785,-12.882445062110875,-0.42481269398179083
08,Chihuahua,2012-11-15,2012,11,5.957678095818351,-6.734587617120842,-0.5306056278238198
08,Chihuahua,2012-12-15,2012,12,20.171237692977332,-1.711660551997717,-0.07821909752702726
09,Ciudad de México,2012-01-15,2012,1,9.583953904748546,-3.5413450969357854,-0.26981062271277284
09,Ciudad de México,2012-02-15,2012,2,27.469461440643823,18.276936998360497,1.9882391516188018
09,Ciudad de México,2012-03-15,2012,3,16.998824328990214,7.258521684824805,0.7452049438292117
09,Ciudad de México,2012-04-15,2012,4,21.24665348010461,-6.45662466204363,-0.23306356124766375
09,Ciudad de México,2012-05-15,2012,5,29.62815266015112,-36.27751675224192,-0.5504460705078617
09,Ciudad de México,2012-06-15,2012,6,127.6324357805559,-45.860214308803265,-0.2643351997054774
09,Ciudad de México,2012-07-15,2012,7,191.3111137940678,-3.1914216435014,-0.016408123607857913
09,Ciudad de México,2012-08-15,2012,8,144.86442472148127,-43.15415116709664,-0.2295206788113868
09,Ciudad de México,2012-09-15,2012,9,117.88115331680858,-61.125543427815856,-0.3414707077412815
09,Ciudad de México,2012-10-15,2012,10,33.87017642021688,-34.675880822387825,-0.5058771024518546
09,Ciudad de México,2012-11-15,2012,11,17.06261549376333,-4.256850040686707,-0.19966964152117606
09,Ciudad de México,2012-12-15,2012,12,4.427970479244781,-4.4902288277976545,-0.503490522380662
10,Durango,2012-01-15,2012,1,6.820667302517444,-13.808256976053604,-0.6693638887606645
10,Durango,2012-02-15,2012,2,12.78248118013683,2.770567345451523,0.27672704651663704
10,Durango,2012-03-15,2012,3,5.225987049265567,-0.9222982013490908,-0.15000901287995488
10,Durango,2012-04-15,2012,4,4.024325310657703,-0.9986858432615922,-0.19882214326407566
10,Durango,2012-05-15,2012,5,8.452417662259075,-4.727880553920775,-0.35870816246911097
10,Durango,2012-06-15,2012,6,43.303663008247,-34.448141846168625,-0.44305263280601864
10,Durango,2012-07-15,2012,7,172.30479090926198,19.9530982594284,0.13096735528425515
10,Durango,2012-08-15,2012,8,127.25960999412325,-11.786509608542332,-0.08476690785922787
10,Durango,2012-09-15,2012,9,106.36400575975115,-5.59806748873055,-0.049999676911185315
10,Durango,2012-10-15,2012,10,28.465459419996417,-10.782438621249636,-0.2747265244604501
10,Durango,2012-11-15,2012,11,8.67271502469662,-5.163311731281807,-0.3731787905838491
10,Durango,2012-12-15,2012,12,16.581846629868082,-3.993848080308844,-0.19410513893042214
11,Guanajuato,2012-01-15,2012,1,12.979031772782601,-1.3901383031982206,-0.09674450896241699
11,Guanajuato,2012-02-15,2012,2,43.27460294379194,37.792767950588626,6.894181965974209
11,Guanajuato,2012-03-15,2012,3,7.331978627065622,1.3921785310894963,0.2343813779242533
11,Guanajuato,2012-04-15,2012,4,6.451003603152848,-5.234444222230329,-0.44794553879741333
11,Guanajuato,2012-05-15,2012,5,21.256579589354182,-13.882457170519395,-0.3950722174141162
11,Guanajuato,2012-06-15,2012,6,88.06283952638664,-14.7562936643384,-0.14351700122744776
11,Guanajuato,2012-07-15,2012,7,179.39022778773978,37.15914856502562,0.26125899323902013
11,Guanajuato,2012-08-15,2012,8,103.4331305283233,-13.286304207641436,-0.11383112193523612
11,Guanajuato,2012-09-15,2012,9,83.41799190493688,-20.292080643054305,-0.19566161843792243
11,Guanajuato,2012-10-15,2012,10,15.290952233745388,-25.35720478534951,-0.6238217583502667
11,Guanajuato,2012-11-15,2012,11,17.378641888032927,7.149982326207908,0.6990145955089538
11,Guanajuato,2012-12-15,2012,12,5.97294882486319,-1.8145419577296362,-0.2330072687579463
12,Guerrero,2012-01-15,2012,1,6.783039270193399,-4.892743569291474,-0.41905057986735716
12,Guerrero,2012-02-15,2012,2,9.071149083972626,6.65727710053074,2.7579246729722082
12,Guerrero,2012-03-15,2012,3,3.3436081010287824,1.4984207899491224,0.8120697454137398
12,Guerrero,2012-04-15,2012,4,2.6596987787065074,-1.165727154614196,-0.30473133578677697
12,Guerrero,2012-05-15,2012,5,45.21564990171022,3.0523782937708717,0.07239424687329311
12,Guerrero,2012-06-15,2012,6,226.58308124374636,-13.541242564968655,-0.056392631742529
12,Guerrero,2012-07-15,2012,7,211.6618360926215,-43.78347641317845,-0.17140058662139018
12,Guerrero,2012-08-15,2012,8,294.0066011786518,36.17341168882268,0.14029773188005198
12,Guerrero,2012-09-15,2012,9,196.4249740884498,-77.23376331746607,-0.2822265572427378
12,Guerrero,2012-10-15,2012,10,101.54662672960097,-19.642890845851582,-0.16208407491697394
12,Guerrero,2012-11-15,2012,11,14.953789416303161,-2.039817615583191,-0.12003441127923761
12,Guerrero,2012-12-15,2012,12,1.4488984932861164,-2.760584213609662,-0.6558012957476702
13,Hidalgo,2012-01-15,2012,1,19.844388366421345,0.9955095029211805,0.05281531650399276
13,Hidalgo,2012-02-15,2012,2,52.88319443961769,36.703509031266634,2.268493367140644
13,Hidalgo,2012-03-15,2012,3,21.887067247013647,5.168726904371052,0.3091650725154489
13,Hidalgo,2012-04-15,2012,4,31.490577033376056,-4.322700896455316,-0.12070106804869257
13,Hidalgo,2012-05-15,2012,5,40.16538054851572,-19.206122995453946,-0.32349059479738745
13,Hidalgo,2012-06-15,2012,6,117.57108586472171,-0.6648965409717249,-0.005623470346703087
13,Hidalgo,2012-07-15,2012,7,157.40467054588305,20.7871589320946,0.15215588899656554
13,Hidalgo,2012-08-15,2012,8,203.21034848934363,85.02958512221939,0.7194875265619843
13,Hidalgo,2012-09-15,2012,9,112.24797272746669,-54.200164958489964,-0.32562794460789496
13,Hidalgo,2012-10-15,2012,10,39.41721212723379,-47.254788273747245,-0.5452140028512873
13,Hidalgo,2012-11-15,2012,11,28.08463205534326,-2.4295624136765994,-0.07962072917059176
13,Hidalgo,2012-12-15,2012,12,10.770730900570708,-5.2075714079540685,-0.3259151884475057
14,Jalisco,2012-01-15,2012,1,8.079669284563936,-7.955221959389858,-0.4961194833416471
14,Jalisco,2012-02-15,2012,2,39.54869647643036,34.01868135334954,6.151643457784514
14,Jalisco,2012-03-15,2012,3,2.8225658208546163,-1.3542352483248035,-0.3242278542585363
14,Jalisco,2012-04-15,2012,4,4.034587344795228,-0.33252503834990144,-0.07614300003665622
14,Jalisco,2012-05-15,2012,5,12.280708765060592,-6.061382747183263,-0.33046300871070905
14,Jalisco,2012-06-15,2012,6,158.67926259310545,4.905334937025543,0.03189965302828497
14,Jalisco,2012-07-15,2012,7,214.74160266257144,-2.2859770092492226,-0.010533117554487657
14,Jalisco,2012-08-15,2012,8,201.64430467737344,7.2837316996517245,0.03747535617980819
14,Jalisco,2012-09-15,2012,9,137.89340772063412,-37.61199157065144,-0.21430674909452205
14,Jalisco,2012-10-15,2012,10,47.24291325813015,-18.933643709878957,-0.2861080203829856
14,Jalisco,2012-11-15,2012,11,14.8415551594283,1.8714217533209183,0.14428700883212986
14,Jalisco,2012-12-15,2012,12,7.179919999300251,-4.920526124395153,-0.40664005889499
15,Estado de México,2012-01-15,2012,1,8.34759188853517,-4.36211982640911,-0.34321154753495003
15,Estado de México,2012-02-15,2012,2,29.134397200422004,23.18964183032822,3.9008572071759424
15,Estado de México,2012-03-15,2012,3,13.297768729273852,5.698688333158942,0.749918152737592
15,Estado de México,2012-04-15,2012,4,13.343662732106262,-7.250211446137266,-0.35205670304603387
15,Estado de México,2012-05-15,2012,5,35.8641373132565,-25.95919788483819,-0.4198931973123025
15,Estado de México,2012-06-15,2012,6,149.6448090250637,-23.22172475686841,-0.13433325843255572
15,Estado de México,2012-07-15,2012,7,222.0925348969794,29.79735699793983,0.1549563401615005
15,Estado de México,2012-08-15,2012,8,176.83660961688287,-3.0802175302634964,-0.017120230381476864
15,Estado de México,2012-09-15,2012,9,125.1263772712597,-40.624037619171006,-0.2450916195052997
15,Estado de México,2012-10-15,2012,10,40.4754233705352,-34.0949836022281,-0.45721868749732353
15,Estado de México,2012-11-15,2012,11,19.756824886558633,1.475212179102762,0.08069376606480234
15,Estado de México,2012-12-15,2012,12,2.5889638413491762,-3.7587529933529003,-0.5921425122186178
16,Michoacán,2012-01-15,2012,1,7.962614169323032,-5.936642163129408,-0.42711940992615127
16,Michoacán,2012-02-15,2012,2,26.904404882501346,23.499399347982987,6.901427651073404
16,Michoacán,2012-03-15,2012,3,5.963103579238831,2.8650617000419873,0.924797601762809
16,Michoacán,2012-04-15,2012,4,4.098130808796993,-1.056801619562595,-0.20500785107262645
16,Michoacán,2012-05-15,2012,5,21.178217716775098,-7.270920519256222,-0.25557612532696955
16,Michoacán,2012-06-15,2012,6,147.79325371822688,-9.868215175113676,-0.06259116602414516
16,Michoacán,2012-07-15,2012,7,177.80023927382123,-29.049508343109466,-0.14043772679339617
16,Michoacán,2012-08-15,2012,8,191.8230574353468,1.3445373481605998,0.007058734746286224
16,Michoacán,2012-09-15,2012,9,112.43171046501375,-65.32338333478641,-0.3674909221355875
16,Michoacán,2012-10-15,2012,10,48.96980890622148,-31.746941960320818,-0.39331293219187496
16,Michoacán,2012-11-15,2012,11,28.956945709454914,14.273450243258127,0.9720744134880802
16,Michoacán,2012-12-15,2012,12,4.992222590324246,-2.6889204381671883,-0.3500677474945143
17,Morelos,2012-01-15,2012,1,3.0258061884882874,-5.9806697377926135,-0.6640410507667063
17,Morelos,2012-02-15,2012,2,11.451321997686218,8.909233866261197,3.504691185221394
17,Morelos,2012-03-15,2012,3,7.249338199503086,3.0243586767901203,0.7158280082853758
17,Morelos,2012-04-15,2012,4,9.514633775615977,-4.115377155825261,-0.30193498571098365
17,Morelos,2012-05-15,2012,5,52.277790782769074,-10.083112545751483,-0.16168964860295737
17,Morelos,2012-06-15,2012,6,187.49213231382913,-22.159280998143714,-0.10569583408993997
17,Morelos,2012-07-15,2012,7,228.49373202429067,31.02070441794038,0.15708831121877642
17,Morelos,2012-08-15,2012,8,262.9841597699588,63.03831748451097,0.31527696082079987
17,Morelos,2012-09-15,2012,9,146.5947006980359,-58.05916993467443,-0.2836944630227516
17,Morelos,2012-10-15,2012,10,43.62987575339993,-23.9741997641826,-0.35462654552457223
17,Morelos,2012-11-15,2012,11,10.152382409384527,-2.4233887537760666,-0.19270299390268253
17,Morelos,2012-12-15,2012,12,0.6073085412713441,-1.7725975720829752,-0.744818277551553
18,Nayarit,2012-01-15,2012,1,6.957394262040771,-12.140174234559947,-0.6356921425217479
18,Nayarit,2012-02-15,2012,2,25.20081845105613,16.24328527865387,1.813365908451076
18,Nayarit,2012-03-15,2012,3,3.5325095948353127,-0.217988846614535,-0.05812263356927727
18,Nayarit,2012-04-15,2012,4,2.11018073464048,-0.2351778203313195,-0.10027371713923172
18,Nayarit,2012-05-15,2012,5,1.9282477203274802,-2.7936363900413665,-0.5916359497063437
18,Nayarit,2012-06-15,2012,6,185.97752334702477,54.09384646796775,0.4101633177665658
18,Nayarit,2012-07-15,2012,7,260.5920675451735,-31.27601995426238,-0.10715806658486715
18,Nayarit,2012-08-15,2012,8,304.21670290363085,12.419162954220553,0.04256088984291539
18,Nayarit,2012-09-15,2012,9,203.95404521728557,-40.773278593459054,-0.16660697284864814
18,Nayarit,2012-10-15,2012,10,40.86755208636366,-33.01289576543769,-0.4468421175743153
18,Nayarit,2012-11-15,2012,11,7.6369086577242165,-4.602740422329594,-0.37605166555227404
18,Nayarit,2012-12-15,2012,12,7.608071719623961,-10.895003171851382,-0.5888212221889066
19,Nuevo León,2012-01-15,2012,1,8.34601511662992,-12.31116452743714,-0.5959750914483152
19,Nuevo León,2012-02-15,2012,2,52.29058400636952,36.38376539242053,2.287306234856724
19,Nuevo León,2012-03-15,2012,3,16.04330093695947,1.0128677146699303,0.06738779246681244
19,Nuevo León,2012-04-15,2012,4,24.975506439416687,-8.89405581546804,-0.2625973063524116
19,Nuevo León,2012-05-15,2012,5,46.706773771369456,-11.23681252750302,-0.19392676990242969
19,Nuevo León,2012-06-15,2012,6,54.872160126719265,-4.641217151090267,-0.07798611612016203
19,Nuevo León,2012-07-15,2012,7,45.76414841287478,-12.085625938237925,-0.20891396852968822
19,Nuevo León,2012-08-15,2012,8,49.64144890090799,-12.447120383829976,-0.20047362223386925
19,Nuevo León,2012-09-15,2012,9,70.2414956497291,-42.09283356774564,-0.37471032996739234
19,Nuevo León,2012-10-15,2012,10,21.69472533520143,-24.92514248372453,-0.5346463567965295
19,Nuevo León,2012-11-15,2012,11,22.871052120277376,6.421393827077246,0.39036639622670377
19,Nuevo León,2012-12-15,2012,12,8.247471118662004,-7.6484945612751805,-0.4811594787807446
20,Oaxaca,2012-01-15,2012,1,17.231263236957417,1.8421325125894406,0.11970348069579452
20,Oaxaca,2012-02-15,2012,2,23.03214981550708,8.475629632705932,0.582256578239082
20,Oaxaca,2012-03-15,2012,3,19.758680435872897,6.003762700425625,0.43648117828822475
20,Oaxaca,2012-04-15,2012,4,31.643688075931685,5.134192893881693,0.19367373307652186
20,Oaxaca,2012-05-15,2012,5,89.02745597998684,-2.3684723331539033,-0.025914418474300552
20,Oaxaca,2012-06-15,2012,6,370.64310599009684,114.96500757825044,0.44964746019451673
20,Oaxaca,2012-07-15,2012,7,194.66272955088215,-62.78644012947029,-0.24387897699349978
20,Oaxaca,2012-08-15,2012,8,344.9969056799682,83.27217130579851,0.3181669913809142
20,Oaxaca,2012-09-15,2012,9,233.02224047662247,-49.013791313852266,-0.17378556563391423
20,Oaxaca,2012-10-15,2012,10,96.7319468479001,-38.17332924368429,-0.28296394588577256
20,Oaxaca,2012-11-15,2012,11,27.12409022652659,-21.15354819873407,-0.4381645185789731
20,Oaxaca,2012-12-15,2012,12,16.03510629253524,-8.741910744117732,-0.35282337382202655
21,Puebla,2012-01-15,2012,1,16.22244095694219,-0.43997034890510633,-0.026404962692927206
21,Puebla,2012-02-15,2012,2,32.24680609269665,19.44741663300592,1.5194018975867478
21,Puebla,2012-03-15,2012,3,19.0271636401,4.185692042370752,0.2820267528599499
21,Puebla,2012-04-15,2012,4,31.484169452490175,-2.9641729365639797,-0.08604689604762625
21,Puebla,2012-05-15,2012,5,56.74616015375232,-17.4696819082804,-0.23539020002870148
21,Puebla,2012-06-15,2012,6,195.56938659414158,28.717739520153515,0.17211540924986513
21,Puebla,2012-07-15,2012,7,193.61059969446782,38.29774491289106,0.24658451463499817
21,Puebla,2012-08-15,2012,8,261.3743372492595,104.13195624586041,0.662238485460287
21,Puebla,2012-09-15,2012,9,176.21542762377265,-18.392184981486707,-0.09450907256538457
21,Puebla,2012-10-15,2012,10,69.95460441518445,-22.961514066795473,-0.2471208918531031
21,Puebla,2012-11-15,2012,11,29.11294428804915,-2.7399515021039313,-0.08601891395227408
21,Puebla,2012-12-15,2012,12,10.680771820700427,-5.399230502211781,-0.33577299267665406
22,Querétaro,2012-01-15,2012,1,16.741807448652608,1.2143381623067544,0.07820580030865608
22,Querétaro,2012-02-15,2012,2,43.935573097601996,35.849269935825006,4.433332416385319
22,Querétaro,2012-03-15,2012,3,14.163882627990942,4.9654114418957445,0.5398083378683267
22,Querétaro,2012-04-15,2012,4,16.20985262383526,-6.169072893460182,-0.27566439187138114
22,Querétaro,2012-05-15,2012,5,33.60413176841007,-12.738021098761244,-0.2748689974605136
22,Querétaro,2012-06-15,2012,6,120.7090757390776,20.5032024876229,0.20461078599826735
22,Querétaro,2012-07-15,2012,7,161.2976565502568,31.6800597013617,0.24441171933077505
22,Querétaro,2012-08-15,2012,8,126.75695956637215,22.860161758830145,0.22002758738701664
22,Querétaro,2012-09-15,2012,9,109.58614535729379,-13.747062619633198,-0.11146278318005788
22,Querétaro,2012-10-15,2012,10,25.559807177118007,-34.856888924968615,-0.5769413287027583
22,Querétaro,2012-11-15,2012,11,17.12053238951469,1.3636182386006865,0.08654094485382392
22,Querétaro,2012-12-15,2012,12,6.538170609062014,-1.8185308105261448,-0.2176134720170207
23,Quintana Roo,2012-01-15,2012,1,86.42714523206767,32.77615502769055,0.6109142609080215
23,Quintana Roo,2012-02-15,2012,2,41.89916536218902,3.490095802357132,0.09086645009508551
23,Quintana Roo,2012-03-15,2012,3,33.353575689547625,-6.563300779542949,-0.1644242075059457
23,Quintana Roo,2012-04-15,2012,4,71.79269666834399,33.89586880771694,0.8944249616979969
23,Quintana Roo,2012-05-15,2012,5,206.31544629838274,91.02018374556954,0.7894529378765759
23,Quintana Roo,2012-06-15,2012,6,260.06692813594105,85.10656681608361,0.4864334193988904
23,Quintana Roo,2012-07-15,2012,7,148.80994831604443,10.762184653709511,0.07795986235629165
23,Quintana Roo,2012-08-15,2012,8,202.96349510897394,43.976187810131876,0.27660187820824966
23,Quintana Roo,2012-09-15,2012,9,120.97361724914639,-81.96118929157122,-0.403879406833673
23,Quintana Roo,2012-10-15,2012,10,135.33921040818396,-35.40575474141781,-0.20736046131958455
23,Quintana Roo,2012-11-15,2012,11,27.430588930879374,-62.27543704624048,-0.6942168752645922
23,Quintana Roo,2012-12-15,2012,12,48.96698022860637,-15.840321621795788,-0.24442186558484988
24,San Luis Potosí,2012-01-15,2012,1,17.86675275040787,0.6022097554556538,0.034881303005340314
24,San Luis Potosí,2012-02-15,2012,2,49.19362417572728,37.496168671282604,3.205497867210112
24,San Luis Potosí,2012-03-15,2012,3,10.595787696098366,0.3649362448407736,0.03567017335550454
24,San Luis Potosí,2012-04-15,2012,4,19.55081548822014,-3.6837970448375508,-0.15854781479985197
24,San Luis Potosí,2012-05-15,2012,5,27.237879095018094,-22.122017105788856,-0.44817795028967666
24,San Luis Potosí,2012-06-15,2012,6,83.67390236999476,-11.445729838157007,-0.1203298369900142
24,San Luis Potosí,2012-07-15,2012,7,98.0711952379082,-10.579022965648534,-0.09736771025925306
24,San Luis Potosí,2012-08-15,2012,8,86.07390089071393,1.1464174598346943,0.013498780530424411
24,San Luis Potosí,2012-09-15,2012,9,78.56060071293714,-36.72827060461361,-0.3185760271991002
24,San Luis Potosí,2012-10-15,2012,10,24.22794513751567,-32.81967427687173,-0.575303134710554
24,San Luis Potosí,2012-11-15,2012,11,21.317445927620618,4.003548401058264,0.23123322723356574
24,San Luis Potosí,2012-12-15,2012,12,7.712798935526359,-5.993439848385283,-0.43727823094840373
25,Sinaloa,2012-01-15,2012,1,8.002081910771784,-16.907523411008377,-0.6787551706499733
25,Sinaloa,2012-02-15,2012,2,9.078194131860103,-3.422678689087494,-0.27379517719371904
25,Sinaloa,2012-03-15,2012,3,4.245432148995365,-1.1578658915011317,-0.2142887330706522
25,Sinaloa,2012-04-15,2012,4,0.8111924063024587,-1.0474266754897144,-0.563551017930868
25,Sinaloa,2012-05-15,2012,5,0.4805014698503636,-1.2352177340275265,-0.719941661336932
25,Sinaloa,2012-06-15,2012,6,45.82847035007077,7.2011861205368035,0.18642745054882376
25,Sinaloa,2012-07-15,2012,7,190.1685423222091,11.837068386392332,0.06637677648900388
25,Sinaloa,2012-08-15,2012,8,231.22429026141032,43.64886615426005,0.2327003463381543
25,Sinaloa,2012-09-15,2012,9,130.50970281837,-14.374194769433501,-0.09921181724644285
25,Sinaloa,2012-10-15,2012,10,44.509617813780174,-7.429562697358207,-0.14304351020257114
25,Sinaloa,2012-11-15,2012,11,7.114725168627959,-11.01451271161989,-0.607555198093595
25,Sinaloa,2012-12-15,2012,12,43.10104874504511,15.324435781450301,0.5517028228580334
26,Sonora,2012-01-15,2012,1,10.551546969051229,-14.246560783318865,-0.5745019307756352
26,Sonora,2012-02-15,2012,2,8.452431042890524,-10.282742359726694,-0.5488469275811583
26,Sonora,2012-03-15,2012,3,9.380700021581047,-2.658076535911645,-0.2207929122380224
26,Sonora,2012-04-15,2012,4,2.5324640715972753,-1.237380924132243,-0.3282312470496661
26,Sonora,2012-05-15,2012,5,0.9891725739113202,-1.0741479487591934,-0.5205918988141239
26,Sonora,2012-06-15,2012,6,15.725069405271793,3.287169075692619,0.26428649439127944
26,Sonora,2012-07-15,2012,7,115.69081116037914,20.7433007408889,0.2184712442616172
26,Sonora,2012-08-15,2012,8,94.53899873991823,3.296643411215314,0.03613062595040507
26,Sonora,2012-09-15,2012,9,65.89041342359606,15.415397813211847,0.30540649917184853
26,Sonora,2012-10-15,2012,10,7.555128738765068,-12.895620961557842,-0.6305695952727947
26,Sonora,2012-11-15,2012,11,6.9257548960410205,-6.687451796050331,-0.49124735613802395
26,Sonora,2012-12-15,2012,12,27.208300859107318,-3.711910275238946,-0.1200480248699125
27,Tabasco,2012-01-15,2012,1,192.15038176193312,73.35155959863307,0.6174434919717009
27,Tabasco,2012-02-15,2012,2,89.07248146825381,1.1820041774015237,0.013448603464627534
27,Tabasco,2012-03-15,2012,3,45.4199891013185,-6.028259469626917,-0.11717132530399259
27,Tabasco,2012-04-15,2012,4,65.28745629182355,21.623808740445305,0.49523596751739424
27,Tabasco,2012-05-15,2012,5,158.27734254349016,46.085025197049035,0.4107681014800868
27,Tabasco,2012-06-15,2012,6,273.731244132683,47.33469000303347,0.209078668114032
27,Tabasco,2012-07-15,2012,7,168.14206856286867,-10.088050469155235,-0.056601266519620295
27,Tabasco,2012-08-15,2012,8,326.7529608381673,95.13842804319574,0.41076191072782814
27,Tabasco,2012-09-15,2012,9,259.3012255977056,-69.58786931565317,-0.21158460524203493
27,Tabasco,2012-10-15,2012,10,223.2444305546049,-78.2410207717129,-0.25951839608680627
27,Tabasco,2012-11-15,2012,11,32.17139515802952,-138.2274144245888,-0.8111994136764721
27,Tabasco,2012-12-15,2012,12,93.30688624060342,-47.06575145633282,-0.3352914943291692
28,Tamaulipas,2012-01-15,2012,1,26.93554965177403,3.755989819046448,0.16203887589544766
28,Tamaulipas,2012-02-15,2012,2,78.19627227378996,59.91441624147073,3.2772611345123925
28,Tamaulipas,2012-03-15,2012,3,18.263479957674978,0.7854704036718907,0.044940495154494865
28,Tamaulipas,2012-04-15,2012,4,54.95308659636896,19.451750529226928,0.5479160134266139
28,Tamaulipas,2012-05-15,2012,5,52.711531645156136,-17.589773478423787,-0.2502055039732678
28,Tamaulipas,2012-06-15,2012,6,77.80671764721997,-21.791820638470682,-0.21879659092950282
28,Tamaulipas,2012-07-15,2012,7,91.03117421986379,-5.15048474085296,-0.053549551926075224
28,Tamaulipas,2012-08-15,2012,8,76.14308045824657,-9.479065849693896,-0.1107081083391952
28,Tamaulipas,2012-09-15,2012,9,98.75342534009273,-41.22239261399697,-0.294496529589971
28,Tamaulipas,2012-10-15,2012,10,35.51889313834639,-34.61784221121,-0.49357646943042316
28,Tamaulipas,2012-11-15,2012,11,35.63895744623432,10.682450303049798,0.42804268408879137
28,Tamaulipas,2012-12-15,2012,12,9.666072528296494,-11.218947868505184,-0.5371767733692636
29,Tlaxcala,2012-01-15,2012,1,6.851860174392817,-2.723701400285112,-0.2844429936608415
29,Tlaxcala,2012-02-15,2012,2,27.370202762954435,18.873343972623196,2.221214267336017
29,Tlaxcala,2012-03-15,2012,3,21.497691969308477,9.185796035268277,0.7460911044473002
29,Tlaxcala,2012-04-15,2012,4,21.912900314906906,-13.525263370651537,-0.38165813247719926
29,Tlaxcala,2012-05-15,2012,5,41.816279845672625,-34.06152235629618,-0.44889969619352504
29,Tlaxcala,2012-06-15,2012,6,142.36475550136456,14.209870957412477,0.11088044757700243
29,Tlaxcala,2012-07-15,2012,7,165.4685493873116,38.145603483432595,0.299597242371616
29,Tlaxcala,2012-08-15,2012,8,197.37658994720493,72.56613255853887,0.581410677252502
29,Tlaxcala,2012-09-15,2012,9,111.96233401455278,-13.843773558037384,-0.11004055228439145
29,Tlaxcala,2012-10-15,2012,10,51.05702103687171,-10.57963819885201,-0.17164522428756496
29,Tlaxcala,2012-11-15,2012,11,15.313075348512047,-2.623823143450938,-0.14628076000020843
29,Tlaxcala,2012-12-15,2012,12,4.491207304426477,-3.4892667703384967,-0.4372255003461378
30,Veracruz,2012-01-15,2012,1,75.61319490574908,29.082878664224253,0.6250307544282271
30,Veracruz,2012-02-15,2012,2,67.67288299744457,25.61741697271828,0.6091340649431076
30,Veracruz,2012-03-15,2012,3,27.28335999830693,-2.0158929302697146,-0.06880356080013016
30,Veracruz,2012-04-15,2012,4,59.877688627389716,19.149587035415664,0.4701811841676734
30,Veracruz,2012-05-15,2012,5,89.27477942906314,2.9768696468014753,0.03449526940238087
30,Veracruz,2012-06-15,2012,6,276.41044638725157,48.91716646290928,0.21502686355912456
30,Veracruz,2012-07-15,2012,7,249.99352202215948,-22.905200848762036,-0.08393297193844317
30,Veracruz,2012-08-15,2012,8,379.22639523579755,118.18568266817107,0.45274808479368256
30,Veracruz,2012-09-15,2012,9,295.554497006298,-37.160135199674016,-0.11168770953442611
30,Veracruz,2012-10-15,2012,10,183.01023847220182,-30.552694119274804,-0.14306178393662952
30,Veracruz,2012-11-15,2012,11,78.80845084264524,-35.09033220899096,-0.3080834691015329
30,Veracruz,2012-12-15,2012,12,47.94207207878306,-24.22277057825672,-0.3356588843874345
31,Yucatán,2012-01-15,2012,1,55.869093933692724,22.93296764919635,0.6962861221476221
31,Yucatán,2012-02-15,2012,2,25.732863468445625,-3.58516097175146,-0.12228521669543159
31,Yucatán,2012-03-15,2012,3,16.631554038691597,-15.348425531735625,-0.4799385658747807
31,Yucatán,2012-04-15,2012,4,71.65507570462609,39.92152606870893,1.258022708670584
