date_year,nombre_estado,cve_ent,nombre_municipio,cve_mun,hombres,mujeres,total
2016,Oaxaca,20,Santa Cruz Tacache de Mina,20381,1297,1438,2735
2016,Oaxaca,20,Santa Cruz Tacahua,20382,546,618,1164
2016,Oaxaca,20,Santa Cruz Tayata,20383,300,309,609
2016,Oaxaca,20,Santa Cruz Xitla,20384,2271,2531,4802
2016,Oaxaca,20,Santa Cruz Xoxocotlán,20385,43628,48914,92542
2016,Oaxaca,20,Santa Cruz Zenzontepec,20386,9148,9551,18699
2016,Oaxaca,20,Santa Cruz de Bravo,20376,179,193,372
2016,Oaxaca,20,Santa Gertrudis,20387,1412,1540,2952
2016,Oaxaca,20,Santa Inés Yatzeche,20389,409,557,966
2016,Oaxaca,20,Santa Inés de Zaragoza,20569,798,894,1692
2016,Oaxaca,20,Santa Inés del Monte,20388,1207,1264,2471
2016,Oaxaca,20,Santa Lucía Miahuatlán,20391,1694,1763,3457
2016,Oaxaca,20,Santa Lucía Monteverde,20392,3185,3474,6659
2016,Oaxaca,20,Santa Lucía Ocotlán,20393,1811,2124,3935
2016,Oaxaca,20,Santa Lucía del Camino,20390,24890,26688,51578
2016,Oaxaca,20,Santa Magdalena Jicotlán,20047,42,53,95
2016,Oaxaca,20,Santa María Alotepec,20394,1409,1449,2858
2016,Oaxaca,20,Santa María Apazco,20395,813,979,1792
2016,Oaxaca,20,Santa María Atzompa,20399,16455,17750,34205
2016,Oaxaca,20,Santa María Camotlán,20400,757,878,1635
2016,Oaxaca,20,Santa María Chachoápam,20404,360,413,773
2016,Oaxaca,20,Santa María Chilchotla,20406,10396,10723,21119
2016,Oaxaca,20,Santa María Chimalapa,20407,4675,4542,9217
2016,Oaxaca,20,Santa María Colotepec,20401,12040,12186,24226
2016,Oaxaca,20,Santa María Cortijo,20402,528,569,1097
2016,Oaxaca,20,Santa María Coyotepec,20403,1457,1609,3066
2016,Oaxaca,20,Santa María Ecatepec,20410,1748,1783,3531
2016,Oaxaca,20,Santa María Guelacé,20411,377,464,841
2016,Oaxaca,20,Santa María Guienagati,20412,1637,1639,3276
2016,Oaxaca,20,Santa María Huatulco,20413,21848,22845,44693
2016,Oaxaca,20,Santa María Huazolotitlán,20414,5683,5906,11589
2016,Oaxaca,20,Santa María Ipalapa,20415,2371,2653,5024
2016,Oaxaca,20,Santa María Ixcatlán,20416,249,278,527
2016,Oaxaca,20,Santa María Jacatepec,20417,4579,5077,9656
2016,Oaxaca,20,Santa María Jalapa del Marqués,20418,6362,6802,13164
2016,Oaxaca,20,Santa María Jaltianguis,20419,251,296,547
2016,Oaxaca,20,Santa María Lachixío,20420,869,1008,1877
2016,Oaxaca,20,Santa María Mixtequilla,20421,2306,2432,4738
2016,Oaxaca,20,Santa María Nativitas,20422,284,342,626
2016,Oaxaca,20,Santa María Nduayaco,20423,261,260,521
2016,Oaxaca,20,Santa María Ozolotepec,20424,1956,2073,4029
2016,Oaxaca,20,Santa María Petapa,20427,8050,8614,16664
2016,Oaxaca,20,Santa María Peñoles,20426,4168,4379,8547
2016,Oaxaca,20,Santa María Pápalo,20425,1108,1098,2206
2016,Oaxaca,20,Santa María Quiegolani,20428,961,949,1910
2016,Oaxaca,20,Santa María Sola,20429,737,793,1530
2016,Oaxaca,20,Santa María Tataltepec,20430,168,183,351
2016,Oaxaca,20,Santa María Tecomavaca,20431,850,915,1765
2016,Oaxaca,20,Santa María Temaxcalapa,20432,467,499,966
2016,Oaxaca,20,Santa María Temaxcaltepec,20433,1274,1408,2682
2016,Oaxaca,20,Santa María Teopoxco,20434,2123,2364,4487
2016,Oaxaca,20,Santa María Tepantlali,20435,1821,1893,3714
2016,Oaxaca,20,Santa María Texcatitlán,20436,499,542,1041
2016,Oaxaca,20,Santa María Tlahuitoltepec,20437,4646,4913,9559
2016,Oaxaca,20,Santa María Tlalixtac,20438,845,895,1740
2016,Oaxaca,20,Santa María Tonameca,20439,12616,12922,25538
2016,Oaxaca,20,Santa María Totolapilla,20440,419,466,885
2016,Oaxaca,20,Santa María Xadani,20441,4386,4332,8718
2016,Oaxaca,20,Santa María Yalina,20442,140,162,302
2016,Oaxaca,20,Santa María Yavesía,20443,219,264,483
2016,Oaxaca,20,Santa María Yolotepec,20444,207,227,434
2016,Oaxaca,20,Santa María Yosoyúa,20445,825,825,1650
2016,Oaxaca,20,Santa María Yucuhiti,20446,3117,3372,6489
2016,Oaxaca,20,Santa María Zacatepec,20447,7577,8572,16149
2016,Oaxaca,20,Santa María Zaniza,20448,1074,1141,2215
2016,Oaxaca,20,Santa María Zoquitlán,20449,1550,1617,3167
2016,Oaxaca,20,Santa María del Rosario,20408,259,241,500
2016,Oaxaca,20,Santa María del Tule,20409,4277,4908,9185
2016,Oaxaca,20,Santa María la Asunción,20396,1495,1865,3360
2016,Oaxaca,20,Santiago Amoltepec,20450,6197,6573,12770
2016,Oaxaca,20,Santiago Apoala,20451,438,502,940
2016,Oaxaca,20,Santiago Apóstol,20452,1857,2296,4153
2016,Oaxaca,20,Santiago Astata,20453,1984,2013,3997
2016,Oaxaca,20,Santiago Atitlán,20454,1603,1543,3146
2016,Oaxaca,20,Santiago Ayuquililla,20455,1291,1438,2729
2016,Oaxaca,20,Santiago Cacaloxtepec,20456,788,857,1645
2016,Oaxaca,20,Santiago Camotlán,20457,1629,1653,3282
2016,Oaxaca,20,Santiago Chazumba,20459,2048,2524,4572
2016,Oaxaca,20,Santiago Choápam,20460,2557,2743,5300
2016,Oaxaca,20,Santiago Comaltepec,20458,505,568,1073
2016,Oaxaca,20,Santiago Huajolotitlán,20462,1948,2344,4292
2016,Oaxaca,20,Santiago Huauclilla,20463,277,305,582
2016,Oaxaca,20,Santiago Ihuitlán Plumas,20464,179,219,398
2016,Oaxaca,20,Santiago Ixcuintepec,20465,806,827,1633
2016,Oaxaca,20,Santiago Ixtayutla,20466,6324,6661,12985
2016,Oaxaca,20,Santiago Jamiltepec,20467,9358,10088,19446
2016,Oaxaca,20,Santiago Jocotepec,20468,6977,7221,14198
2016,Oaxaca,20,Santiago Juxtlahuaca,20469,17222,19078,36300
2016,Oaxaca,20,Santiago Lachiguiri,20470,2463,2510,4973
2016,Oaxaca,20,Santiago Lalopa,20471,241,262,503
2016,Oaxaca,20,Santiago Laollaga,20472,1685,1706,3391
2016,Oaxaca,20,Santiago Laxopa,20473,641,718,1359
2016,Oaxaca,20,Santiago Llano Grande,20474,1660,1699,3359
2016,Oaxaca,20,Santiago Matatlán,20475,4729,5349,10078
2016,Oaxaca,20,Santiago Miltepec,20476,201,208,409
2016,Oaxaca,20,Santiago Minas,20477,730,749,1479
2016,Oaxaca,20,Santiago Nacaltepec,20478,892,987,1879
2016,Oaxaca,20,Santiago Nejapilla,20479,111,102,213
2016,Oaxaca,20,Santiago Niltepec,20066,2745,2776,5521
2016,Oaxaca,20,Santiago Nundiche,20480,449,487,936
2016,Oaxaca,20,Santiago Nuyoó,20481,920,1011,1931
2016,Oaxaca,20,Santiago Pinotepa Nacional,20482,26173,27432,53605
2016,Oaxaca,20,Santiago Suchilquitongo,20483,5065,5455,10520
2016,Oaxaca,20,Santiago Tamazola,20484,2095,2437,4532
2016,Oaxaca,20,Santiago Tapextla,20485,1603,1561,3164
2016,Oaxaca,20,Santiago Tenango,20487,1028,1021,2049
2016,Oaxaca,20,Santiago Tepetlapa,20488,61,65,126
2016,Oaxaca,20,Santiago Tetepec,20489,2511,2576,5087
2016,Oaxaca,20,Santiago Texcalcingo,20490,1525,1632,3157
2016,Oaxaca,20,Santiago Textitlán,20491,2204,2231,4435
2016,Oaxaca,20,Santiago Tilantongo,20492,1449,1681,3130
2016,Oaxaca,20,Santiago Tillo,20493,258,295,553
2016,Oaxaca,20,Santiago Tlazoyaltepec,20494,2194,2636,4830
2016,Oaxaca,20,Santiago Xanica,20495,1537,1545,3082
2016,Oaxaca,20,Santiago Xiacuí,20496,1001,1105,2106
2016,Oaxaca,20,Santiago Yaitepec,20497,2014,2332,4346
2016,Oaxaca,20,Santiago Yaveo,20498,3449,3438,6887
2016,Oaxaca,20,Santiago Yolomécatl,20499,984,1170,2154
2016,Oaxaca,20,Santiago Yosondúa,20500,3960,4431,8391
2016,Oaxaca,20,Santiago Yucuyachi,20501,442,492,934
2016,Oaxaca,20,Santiago Zacatepec,20502,2673,2731,5404
2016,Oaxaca,20,Santiago Zoochila,20503,195,221,416
2016,Oaxaca,20,Santiago del Río,20461,269,291,560
2016,Oaxaca,20,Santo Domingo Albarradas,20506,369,423,792
2016,Oaxaca,20,Santo Domingo Armenta,20507,1720,1735,3455
2016,Oaxaca,20,Santo Domingo Chihuitán,20508,773,788,1561
2016,Oaxaca,20,Santo Domingo Ingenio,20505,4081,4075,8156
2016,Oaxaca,20,Santo Domingo Ixcatlán,20510,370,430,800
2016,Oaxaca,20,Santo Domingo Nuxaá,20511,1636,1743,3379
2016,Oaxaca,20,Santo Domingo Ozolotepec,20512,429,473,902
2016,Oaxaca,20,Santo Domingo Petapa,20513,4582,4546,9128
2016,Oaxaca,20,Santo Domingo Roayaga,20514,493,541,1034
2016,Oaxaca,20,Santo Domingo Tehuantepec,20515,32275,33968,66243
2016,Oaxaca,20,Santo Domingo Teojomulco,20516,2407,2582,4989
2016,Oaxaca,20,Santo Domingo Tepuxtepec,20517,2607,2939,5546
2016,Oaxaca,20,Santo Domingo Tlatayápam,20518,67,77,144
2016,Oaxaca,20,Santo Domingo Tomaltepec,20519,1477,1524,3001
2016,Oaxaca,20,Santo Domingo Tonaltepec,20521,112,148,260
2016,Oaxaca,20,Santo Domingo Tonalá,20520,3417,3776,7193
2016,Oaxaca,20,Santo Domingo Xagacía,20522,548,631,1179
2016,Oaxaca,20,Santo Domingo Yanhuitlán,20523,752,846,1598
2016,Oaxaca,20,Santo Domingo Yodohino,20524,165,184,349
2016,Oaxaca,20,Santo Domingo Zanatepec,20525,6139,6168,12307
2016,Oaxaca,20,Santo Domingo de Morelos,20509,5311,5890,11201
2016,Oaxaca,20,Santo Tomás Jalieza,20530,1718,1892,3610
2016,Oaxaca,20,Santo Tomás Mazaltepec,20531,1230,1356,2586
2016,Oaxaca,20,Santo Tomás Ocotepec,20532,1839,2098,3937
2016,Oaxaca,20,Santo Tomás Tamazulapan,20533,1087,1157,2244
2016,Oaxaca,20,Santos Reyes Nopala,20526,8547,9020,17567
2016,Oaxaca,20,Santos Reyes Pápalo,20527,1330,1420,2750
2016,Oaxaca,20,Santos Reyes Tepejillo,20528,457,626,1083
2016,Oaxaca,20,Santos Reyes Yucuná,20529,680,692,1372
2016,Oaxaca,20,Silacayoápam,20537,3142,3614,6756
2016,Oaxaca,20,Sitio de Xitlapehua,20538,337,373,710
2016,Oaxaca,20,Soledad Etla,20539,2735,2870,5605
2016,Oaxaca,20,Tamazulápam del Espíritu Santo,20031,3439,4064,7503
2016,Oaxaca,20,Tanetze de Zaragoza,20541,823,887,1710
2016,Oaxaca,20,Taniche,20542,367,456,823
2016,Oaxaca,20,Tataltepec de Valdés,20543,2897,3014,5911
2016,Oaxaca,20,Teococuilco de Marcos Pérez,20544,500,576,1076
2016,Oaxaca,20,Teotitlán de Flores Magón,20545,4754,5223,9977
2016,Oaxaca,20,Teotitlán del Valle,20546,2866,3165,6031
2016,Oaxaca,20,Teotongo,20547,444,530,974
2016,Oaxaca,20,Tepelmeme Villa de Morelos,20548,766,911,1677
2016,Oaxaca,20,Tlacolula de Matamoros,20551,10522,11903,22425
2016,Oaxaca,20,Tlacotepec Plumas,20552,225,249,474
2016,Oaxaca,20,Tlalixtac de Cabrera,20553,4940,5461,10401
2016,Oaxaca,20,Totontepec Villa de Morelos,20554,2646,2877,5523
2016,Oaxaca,20,Trinidad Zaachila,20555,1440,1605,3045
2016,Oaxaca,20,Unión Hidalgo,20557,7494,7985,15479
2016,Oaxaca,20,Valerio Trujano,20558,669,810,1479
2016,Oaxaca,20,Villa Díaz Ordaz,20560,3085,3663,6748
2016,Oaxaca,20,Villa Hidalgo,20038,971,1072,2043
2016,Oaxaca,20,Villa Sola de Vega,20277,6276,6454,12730
2016,Oaxaca,20,Villa Talea de Castro,20280,1134,1247,2381
2016,Oaxaca,20,Villa Tejúpam de la Unión,20486,1211,1295,2506
2016,Oaxaca,20,Villa Tezoatlán de Segura y Luna,20549,5250,6217,11467
2016,Oaxaca,20,Villa de Chilapa de Díaz,20405,920,1186,2106
2016,Oaxaca,20,Villa de Etla,20338,5173,5624,10797
2016,Oaxaca,20,Villa de Tamazulápam del Progreso,20540,3650,4120,7770
2016,Oaxaca,20,Villa de Tututepec de Melchor Ocampo,20334,22796,23833,46629
2016,Oaxaca,20,Villa de Zaachila,20565,20489,22491,42980
2016,Oaxaca,20,Yaxe,20561,1365,1478,2843
2016,Oaxaca,20,Yogana,20563,589,702,1291
2016,Oaxaca,20,Yutanduchi de Guerrero,20564,577,640,1217
2016,Oaxaca,20,Zapotitlán Lagunas,20567,1524,1729,3253
2016,Oaxaca,20,Zapotitlán Palmas,20568,672,820,1492
2016,Oaxaca,20,Zimatlán de Álvarez,20570,9573,10875,20448
2016,Oaxaca,20,Ánimas Trujano,20174,1914,2115,4029
2016,Puebla,21,Acajete,21001,31839,33978,65817
2016,Puebla,21,Acateno,21002,4748,4709,9457
2016,Puebla,21,Acatlán,21003,16983,19861,36844
2016,Puebla,21,Acatzingo,21004,28890,30054,58944
2016,Puebla,21,Acteopan,21005,1452,1653,3105
2016,Puebla,21,Ahuacatlán,21006,7670,8377,16047
2016,Puebla,21,Ahuatlán,21007,1660,1781,3441
2016,Puebla,21,Ahuazotepec,21008,5665,5862,11527
2016,Puebla,21,Ahuehuetitla,21009,907,1050,1957
2016,Puebla,21,Ajalpan,21010,32469,34318,66787
2016,Puebla,21,Albino Zertuche,21011,866,1015,1881
2016,Puebla,21,Aljojuca,21012,3192,3568,6760
2016,Puebla,21,Altepexi,21013,10428,10981,21409
2016,Puebla,21,Amixtlán,21014,2462,2706,5168
2016,Puebla,21,Amozoc,21015,56902,59444,116346
2016,Puebla,21,Aquixtla,21016,4402,4415,8817
2016,Puebla,21,Atempan,21017,13556,14935,28491
2016,Puebla,21,Atexcal,21018,1887,2030,3917
2016,Puebla,21,Atlequizayan,21080,1346,1500,2846
2016,Puebla,21,Atlixco,21019,65456,73508,138964
2016,Puebla,21,Atoyatempan,21020,3454,3707,7161
2016,Puebla,21,Atzala,21021,646,713,1359
2016,Puebla,21,Atzitzihuacán,21022,5828,6739,12567
2016,Puebla,21,Atzitzintla,21023,4619,4767,9386
2016,Puebla,21,Axutla,21024,450,522,972
2016,Puebla,21,Ayotoxco de Guerrero,21025,4356,4494,8850
2016,Puebla,21,Calpan,21026,7083,7840,14923
2016,Puebla,21,Caltepec,21027,1971,2257,4228
2016,Puebla,21,Camocuautla,21028,1323,1347,2670
2016,Puebla,21,Caxhuacan,21029,1886,2028,3914
2016,Puebla,21,Cañada Morelos,21099,9654,10307,19961
2016,Puebla,21,Chalchicomula de Sesma,21045,23064,24999,48063
2016,Puebla,21,Chapulco,21046,3762,4042,7804
2016,Puebla,21,Chiautla,21047,10004,10703,20707
2016,Puebla,21,Chiautzingo,21048,9835,10837,20672
2016,Puebla,21,Chichiquila,21050,12885,13510,26395
2016,Puebla,21,Chiconcuautla,21049,8245,8554,16799
2016,Puebla,21,Chietla,21051,17274,18651,35925
2016,Puebla,21,Chigmecatitlán,21052,569,674,1243
2016,Puebla,21,Chignahuapan,21053,31045,32215,63260
2016,Puebla,21,Chignautla,21054,16606,17522,34128
2016,Puebla,21,Chila,21055,2247,2559,4806
2016,Puebla,21,Chila de la Sal,21056,702,756,1458
2016,Puebla,21,Chilchotla,21058,10271,10193,20464
2016,Puebla,21,Chinantla,21059,1128,1288,2416
2016,Puebla,21,Coatepec,21030,372,412,784
2016,Puebla,21,Coatzingo,21031,1488,1640,3128
2016,Puebla,21,Cohetzala,21032,706,703,1409
2016,Puebla,21,Cohuecan,21033,2415,2643,5058
2016,Puebla,21,Coronango,21034,19772,20655,40427
2016,Puebla,21,Coxcatlán,21035,10201,11114,21315
2016,Puebla,21,Coyomeapan,21036,6969,7549,14518
2016,Puebla,21,Coyotepec,21037,1114,1292,2406
2016,Puebla,21,Cuapiaxtla de Madero,21038,4944,5032,9976
2016,Puebla,21,Cuautempan,21039,4670,5001,9671
2016,Puebla,21,Cuautinchán,21040,5113,5201,10314
2016,Puebla,21,Cuautlancingo,21041,54816,58299,113115
2016,Puebla,21,Cuayuca de Andrade,21042,1579,1713,3292
2016,Puebla,21,Cuetzalan del Progreso,21043,24629,25626,50255
2016,Puebla,21,Cuyoaco,21044,7844,8430,16274
2016,Puebla,21,Domingo Arenas,21060,3558,3935,7493
2016,Puebla,21,Eloxochitlán,21061,6418,6644,13062
2016,Puebla,21,Epatlán,21062,2410,2555,4965
2016,Puebla,21,Esperanza,21063,7384,7906,15290
2016,Puebla,21,Francisco Z. Mena,21064,8767,8686,17453
2016,Puebla,21,General Felipe Ángeles,21065,10008,10871,20879
2016,Puebla,21,Guadalupe,21066,2876,3346,6222
2016,Puebla,21,Guadalupe Victoria,21067,8499,8980,17479
2016,Puebla,21,Hermenegildo Galeana,21068,4003,4025,8028
2016,Puebla,21,Honey,21057,3811,4205,8016
2016,Puebla,21,Huaquechula,21069,12225,14009,26234
2016,Puebla,21,Huatlatlauca,21070,3064,3687,6751
2016,Puebla,21,Huauchinango,21071,50799,55940,106739
2016,Puebla,21,Huehuetla,21072,9256,9449,18705
2016,Puebla,21,Huehuetlán el Chico,21073,4324,4605,8929
2016,Puebla,21,Huehuetlán el Grande,21150,3587,3828,7415
2016,Puebla,21,Huejotzingo,21074,36006,37897,73903
2016,Puebla,21,Hueyapan,21075,6374,6711,13085
2016,Puebla,21,Hueytamalco,21076,13663,13901,27564
2016,Puebla,21,Hueytlalpan,21077,2762,2885,5647
2016,Puebla,21,Huitzilan de Serdán,21078,7687,7517,15204
2016,Puebla,21,Huitziltepec,21079,2696,2916,5612
2016,Puebla,21,Ixcamilpa de Guerrero,21081,1797,2006,3803
2016,Puebla,21,Ixcaquixtla,21082,4282,4681,8963
2016,Puebla,21,Ixtacamaxtitlán,21083,12747,13051,25798
2016,Puebla,21,Ixtepec,21084,3568,3764,7332
2016,Puebla,21,Izúcar de Matamoros,21085,37705,42071,79776
2016,Puebla,21,Jalpan,21086,6181,6600,12781
2016,Puebla,21,Jolalpan,21087,6438,7065,13503
2016,Puebla,21,Jonotla,21088,2359,2443,4802
2016,Puebla,21,Jopala,21089,6617,6925,13542
2016,Puebla,21,Juan C. Bonilla,21090,10052,10987,21039
2016,Puebla,21,Juan Galindo,21091,5198,5915,11113
2016,Puebla,21,Juan N. Méndez,21092,2689,2768,5457
2016,Puebla,21,La Magdalena Tlatlauquitepec,21095,294,288,582
2016,Puebla,21,Lafragua,21093,3992,4087,8079
2016,Puebla,21,Libres,21094,16756,17658,34414
2016,Puebla,21,Los Reyes de Juárez,21118,13736,14307,28043
2016,Puebla,21,Mazapiltepec de Juárez,21096,1426,1463,2889
2016,Puebla,21,Mixtla,21097,1147,1277,2424
2016,Puebla,21,Molcaxac,21098,3063,3484,6547
2016,Puebla,21,Naupan,21100,4943,5393,10336
2016,Puebla,21,Nauzontla,21101,1694,1899,3593
2016,Puebla,21,Nealtican,21102,6100,6625,12725
2016,Puebla,21,Nicolás Bravo,21103,3124,3318,6442
2016,Puebla,21,Nopalucan,21104,15268,15721,30989
2016,Puebla,21,Ocotepec,21105,2386,2593,4979
2016,Puebla,21,Ocoyucan,21106,13366,15229,28595
2016,Puebla,21,Olintla,21107,5994,6261,12255
2016,Puebla,21,Oriental,21108,8919,9430,18349
2016,Puebla,21,Pahuatlán,21109,10576,11721,22297
2016,Puebla,21,Palmar de Bravo,21110,23124,23792,46916
2016,Puebla,21,Pantepec,21111,9347,9907,19254
2016,Puebla,21,Petlalcingo,21112,4644,5349,9993
2016,Puebla,21,Piaxtla,21113,2207,2388,4595
2016,Puebla,21,Puebla,21114,790322,857494,1647816
2016,Puebla,21,Quecholac,21115,25299,26370,51669
2016,Puebla,21,Quimixtlán,21116,11207,11410,22617
2016,Puebla,21,Rafael Lara Grajales,21117,7042,7611,14653
2016,Puebla,21,San Andrés Cholula,21119,68035,69986,138021
2016,Puebla,21,San Antonio Cañada,21120,2645,2980,5625
2016,Puebla,21,San Diego la Mesa Tochimiltzingo,21121,615,635,1250
2016,Puebla,21,San Felipe Teotlalcingo,21122,5086,5432,10518
2016,Puebla,21,San Felipe Tepatlán,21123,2045,2109,4154
2016,Puebla,21,San Gabriel Chilac,21124,7656,8419,16075
2016,Puebla,21,San Gregorio Atzompa,21125,4396,4698,9094
2016,Puebla,21,San Jerónimo Tecuanipan,21126,3021,3336,6357
2016,Puebla,21,San Jerónimo Xayacatlán,21127,1748,2010,3758
2016,Puebla,21,San José Chiapa,21128,4389,4502,8891
2016,Puebla,21,San José Miahuatlán,21129,6511,7158,13669
2016,Puebla,21,San Juan Atenco,21130,1641,1896,3537
2016,Puebla,21,San Juan Atzompa,21131,468,445,913
2016,Puebla,21,San Martín Texmelucan,21132,75247,80639,155886
2016,Puebla,21,San Martín Totoltepec,21133,341,372,713
2016,Puebla,21,San Matías Tlalancaleca,21134,10186,10581,20767
2016,Puebla,21,San Miguel Ixitlán,21135,256,290,546
2016,Puebla,21,San Miguel Xoxtla,21136,6193,6524,12717
2016,Puebla,21,San Nicolás Buenos Aires,21137,4934,5147,10081
2016,Puebla,21,San Nicolás de los Ranchos,21138,5772,6095,11867
2016,Puebla,21,San Pablo Anicano,21139,1760,1945,3705
2016,Puebla,21,San Pedro Cholula,21140,64148,69412,133560
2016,Puebla,21,San Pedro Yeloixtlahuaca,21141,1672,1824,3496
2016,Puebla,21,San Salvador Huixcolotla,21144,7455,7636,15091
2016,Puebla,21,San Salvador el Seco,21142,14989,15742,30731
2016,Puebla,21,San Salvador el Verde,21143,15464,16073,31537
2016,Puebla,21,San Sebastián Tlacotepec,21145,7162,7270,14432
2016,Puebla,21,Santa Catarina Tlaltempan,21146,427,424,851
2016,Puebla,21,Santa Inés Ahuatempan,21147,3105,3383,6488
2016,Puebla,21,Santa Isabel Cholula,21148,4472,4871,9343
2016,Puebla,21,Santiago Miahuatlán,21149,12253,12949,25202
2016,Puebla,21,Santo Tomás Hueyotlipan,21151,4201,4556,8757
2016,Puebla,21,Soltepec,21152,6140,6464,12604
2016,Puebla,21,Tecali de Herrera,21153,10881,11504,22385
2016,Puebla,21,Tecamachalco,21154,38006,40450,78456
2016,Puebla,21,Tecomatlán,21155,2955,3063,6018
2016,Puebla,21,Tehuacán,21156,152330,168988,321318
2016,Puebla,21,Tehuitzingo,21157,5520,6146,11666
2016,Puebla,21,Tenampulco,21158,3590,3709,7299
2016,Puebla,21,Teopantlán,21159,1787,2233,4020
2016,Puebla,21,Teotlalco,21160,1606,1685,3291
2016,Puebla,21,Tepanco de López,21161,9900,10986,20886
2016,Puebla,21,Tepango de Rodríguez,21162,2039,2249,4288
2016,Puebla,21,Tepatlaxco de Hidalgo,21163,8610,9143,17753
2016,Puebla,21,Tepeaca,21164,39277,42584,81861
2016,Puebla,21,Tepemaxalco,21165,570,608,1178
2016,Puebla,21,Tepeojuma,21166,3994,4702,8696
2016,Puebla,21,Tepetzintla,21167,5562,5973,11535
2016,Puebla,21,Tepexco,21168,3402,3641,7043
2016,Puebla,21,Tepexi de Rodríguez,21169,10853,10803,21656
2016,Puebla,21,Tepeyahualco,21170,8688,8841,17529
2016,Puebla,21,Tepeyahualco de Cuauhtémoc,21171,1728,1909,3637
2016,Puebla,21,Tetela de Ocampo,21172,13789,14801,28590
2016,Puebla,21,Teteles de Ávila Castillo,21173,2844,3335,6179
2016,Puebla,21,Teziutlán,21174,48043,53301,101344
2016,Puebla,21,Tianguismanalco,21175,6017,6571,12588
2016,Puebla,21,Tilapa,21176,4296,4631,8927
2016,Puebla,21,Tlachichuca,21179,14721,15304,30025
2016,Puebla,21,Tlacotepec de Benito Juárez,21177,25425,27659,53084
2016,Puebla,21,Tlacuilotepec,21178,8644,8888,17532
2016,Puebla,21,Tlahuapan,21180,20225,20497,40722
2016,Puebla,21,Tlaltenango,21181,3524,3590,7114
2016,Puebla,21,Tlanepantla,21182,2483,2678,5161
2016,Puebla,21,Tlaola,21183,10158,10681,20839
2016,Puebla,21,Tlapacoya,21184,3286,3432,6718
2016,Puebla,21,Tlapanalá,21185,4142,4663,8805
2016,Puebla,21,Tlatlauquitepec,21186,26367,28785,55152
2016,Puebla,21,Tlaxco,21187,2798,2826,5624
2016,Puebla,21,Tochimilco,21188,8596,9659,18255
2016,Puebla,21,Tochtepec,21189,10391,11241,21632
2016,Puebla,21,Totoltepec de Guerrero,21190,563,674,1237
2016,Puebla,21,Tulcingo,21191,4631,5309,9940
2016,Puebla,21,Tuzamapan de Galeana,21192,3197,3358,6555
2016,Puebla,21,Tzicatlacoyan,21193,3503,3596,7099
2016,Puebla,21,Venustiano Carranza,21194,14467,15620,30087
2016,Puebla,21,Vicente Guerrero,21195,12066,13065,25131
2016,Puebla,21,Xayacatlán de Bravo,21196,738,887,1625
2016,Puebla,21,Xicotepec,21197,40157,42994,83151
2016,Puebla,21,Xicotlán,21198,601,665,1266
2016,Puebla,21,Xiutetelco,21199,19817,21123,40940
2016,Puebla,21,Xochiapulco,21200,1780,1935,3715
2016,Puebla,21,Xochiltepec,21201,1548,1855,3403
2016,Puebla,21,Xochitlán Todos Santos,21203,3074,3434,6508
2016,Puebla,21,Xochitlán de Vicente Suárez,21202,6374,6721,13095
2016,Puebla,21,Yaonáhuac,21204,3934,4249,8183
2016,Puebla,21,Yehualtepec,21205,12308,13023,25331
2016,Puebla,21,Zacapala,21206,2126,2395,4521
2016,Puebla,21,Zacapoaxtla,21207,27336,29789,57125
2016,Puebla,21,Zacatlán,21208,40039,43983,84022
2016,Puebla,21,Zapotitlán,21209,4005,4760,8765
2016,Puebla,21,Zapotitlán de Méndez,21210,2870,2925,5795
2016,Puebla,21,Zaragoza,21211,7770,8959,16729
2016,Puebla,21,Zautla,21212,9420,10557,19977
2016,Puebla,21,Zihuateutla,21213,6689,7027,13716
2016,Puebla,21,Zinacatepec,21214,8234,9085,17319
2016,Puebla,21,Zongozotla,21215,2502,2569,5071
2016,Puebla,21,Zoquiapan,21216,1236,1388,2624
2016,Puebla,21,Zoquitlán,21217,9592,10155,19747
2016,Querétaro,22,Amealco de Bonfil,22001,31919,33695,65614
2016,Querétaro,22,Arroyo Seco,22003,6765,7347,14112
2016,Querétaro,22,Cadereyta de Montes,22004,34485,37530,72015
2016,Querétaro,22,Colón,22005,32821,32225,65046
2016,Querétaro,22,Corregidora,22006,88731,94275,183006
2016,Querétaro,22,El Marqués,22011,79088,78297,157385
2016,Querétaro,22,Ezequiel Montes,22007,20694,22143,42837
2016,Querétaro,22,Huimilpan,22008,19250,20605,39855
2016,Querétaro,22,Jalpan de Serra,22009,13399,14581,27980
2016,Querétaro,22,Landa de Matamoros,22010,9589,10372,19961
